"PREF IBKR","CMON","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","CGRUP","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","TIME TO DIV","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020","52W_HIGH_CHG","5Y_HIGH_CHG","52W_LOW_CHG","5Y_LOW_CHG","5Y_CHG","5Y CHG SKOR","52W_CHG","52W CHG SKOR","TOTAL_HIGH_SCORE","3M_PERF","6M_PERF","RECENT_TOTAL","MKTCAP_NORM","CRDT_NORM","SOLIDITY_SCORE","H2020_SKOR","H2020_NORM","L2020_SKOR","L2020_NORM","COM_6M_NORM","COM_3M_NORM","MKTCAP_RANGE"
"JSM","NAVI","BB","7.5","12/13/2024","","","0.380000","6.00%","23.500000","16.700000","c600","18.200000","1.500000","-5.300000","18.460000","19.280000","-1.390000","-5.620000","16.510000","21.100000","16.060000","21.820000","85.000000","18.180000","13.210000","10.530000","16.970000","14.530000","13.410000","6.380000","23.800000","1.340000","7.500000","14.080000","6.000000","1.070533","-0.444958","0.254511","-0.221567","-0.090847","-0.014914","-0.061790","1.201667","90.000000","49.953782","30.360874","70.058928","-1.451063","-0.364277","39.918935","70.004869","77.307006","67.748319","79.512039","45.259112","48.244973","55.605478","19.453423","24.532415","-0.221567","-0.444958","0.254511","1.070533","1.070533","23.451992","0.254511","33.456448","60.006355","-0.014914","-0.090847","-0.105761","40.850000","5.950000","43.170652","29.551298","38.320306","28.212576","38.113374","54.643907","61.290264","<1B USD"
"KEY PRJ","KEY","","10.5","11/27/2024","","","0.350000","5.65%","25.360000","16.170000","c550","21.120000","4.950000","-4.240000","21.470000","21.870000","-1.630000","-3.420000","19.970000","24.180000","15.190000","24.180000","69.000000","21.040000","15.710000","12.720000","20.040000","17.800000","15.800000","8.530000","27.170000","17.150000","10.500000","19.520000","9.190000","0.841735","-0.421789","0.235063","-0.216068","-0.117416","-0.005696","-0.195184","0.709467","77.338804","52.039014","28.805031","70.553892","-2.139259","-0.133746","30.688767","48.765785","74.250708","70.810369","78.179157","46.306919","44.155074","57.851950","15.186570","17.392813","-0.216068","-0.421789","0.235063","0.841735","0.841735","20.556445","0.235063","31.608931","61.296453","-0.005696","-0.117416","-0.123112","63.038750","35.650000","57.459623","31.109397","40.288028","29.766121","40.157047","51.059678","63.249072","<1B USD"
"KEY PRK","KEY","","10.5","11/27/2024","","","0.350000","5.63%","26.170000","16.050000","c550","20.880000","4.830000","-5.290000","21.290000","21.860000","-1.910000","-4.490000","19.760000","24.430000","14.990000","24.430000","69.000000","20.800000","15.710000","12.720000","20.040000","17.800000","15.800000","8.530000","27.170000","17.150000","10.500000","19.520000","9.190000","0.841735","-0.421789","0.235063","-0.216068","-0.117416","-0.005696","-0.195184","0.709467","77.338804","52.039014","28.805031","70.553892","-2.139259","-0.133746","30.688767","48.765785","74.250708","70.810369","78.179157","46.306919","44.155074","57.851950","15.186570","17.392813","-0.216068","-0.421789","0.235063","0.841735","0.841735","20.556445","0.235063","31.608931","61.296453","-0.005696","-0.117416","-0.123112","63.038750","35.650000","57.459623","31.109397","40.288028","29.766121","40.157047","51.059678","63.249072","<1B USD"
"KIM PRL","KIM","","11.5","12/27/2024","","","0.320000","5.13%","25.420000","19.200000","c500","19.510000","0.310000","-5.910000","20.390000","21.390000","-4.310000","-8.800000","19.390000","24.180000","18.810000","24.180000","9.000000","19.220000","20.830000","17.930000","25.830000","24.300000","20.740000","10.030000","26.570000","14.090000","11.500000","19.700000","10.630000","1.076770","-0.216033","0.161740","-0.193573","-0.142798","0.004339","0.057360","0.959548","90.000000","70.557019","22.939208","72.578397","-2.796721","0.117232","48.163466","59.557143","77.380912","98.003055","71.959192","44.641541","40.247830","60.297675","23.264642","21.020371","-0.193573","-0.216033","0.161740","1.076770","1.076770","23.530921","0.161740","24.643435","71.567708","0.004339","-0.142798","-0.138459","61.738250","45.550000","63.246355","31.159329","40.351086","30.436980","41.039556","47.635522","65.381618","<1B USD"
"KIM PRM","KIM","","11.5","12/27/2024","","","0.330000","5.25%","25.400000","19.830000","c525","19.870000","0.040000","-5.530000","20.780000","21.920000","-4.380000","-9.370000","19.710000","25.160000","19.710000","25.160000","9.000000","19.570000","20.830000","17.930000","25.830000","24.300000","20.740000","10.030000","26.570000","14.090000","11.500000","19.700000","10.630000","1.076770","-0.216033","0.161740","-0.193573","-0.142798","0.004339","0.057360","0.959548","90.000000","70.557019","22.939208","72.578397","-2.796721","0.117232","48.163466","59.557143","77.380912","98.003055","71.959192","44.641541","40.247830","60.297675","23.264642","21.020371","-0.193573","-0.216033","0.161740","1.076770","1.076770","23.530921","0.161740","24.643435","71.567708","0.004339","-0.142798","-0.138459","61.738250","45.550000","63.246355","31.159329","40.351086","30.436980","41.039556","47.635522","65.381618","<1B USD"
"KREF PRA","KREF","","NR","11/27/2024","4/16/2026","","0.410000","6.50%","23.370000","16.180000","c650","19.390000","3.210000","-3.980000","19.330000","19.910000","0.290000","-2.620000","17.980000","22.200000","15.810000","23.660000","69.000000","19.290000","9.190000","8.280000","12.950000","10.850000","11.110000","8.280000","23.420000","0.625030","","21.110000","9.940000","0.109903","-0.607600","0.109903","-0.290347","-0.152995","-0.172817","-0.564661","-0.075453","18.792271","35.315969","18.792271","63.868726","-3.060846","-4.313229","6.403775","14.895455","2.951475","46.253486","3.633153","32.154871","38.678161","17.123896","3.960288","6.007166","-0.290347","-0.607600","0.109903","0.109903","0.109903","11.294763","0.109903","19.719066","49.592348","-0.172817","-0.152995","-0.325813","38.125150","","","31.547044","40.840731","30.117772","40.619641","46.259925","27.736307","<1B USD"
"MBINN","MBIN","","NR","12/13/2024","","","0.380000","6.00%","24.230000","16.500000","c600","19.770000","3.270000","-4.460000","20.510000","21.420000","-3.590000","-7.690000","18.310000","24.340000","16.310000","24.340000","85.000000","19.750000","31.270000","27.250000","53.270000","37.350000","38.280000","9.890000","53.270000","1.430000","","14.230000","9.490000","2.161780","-0.412990","0.147523","-0.412990","-0.162784","-0.183124","1.197470","2.295047","90.000000","52.830862","21.801835","52.830862","-3.314403","-4.570995","127.052725","117.185715","86.265925","71.973155","4.601382","8.788453","37.171291","14.612024","59.732970","40.392444","-0.412990","-0.412990","0.147523","2.161780","2.161780","37.262243","0.147523","23.292837","52.830862","-0.183124","-0.162784","-0.345909","41.075000","","","29.595588","38.376240","29.907375","40.342867","44.939362","25.546084","<1B USD"
"MET PRE","MET","","12","11/27/2024","","","0.350000","5.63%","26.500000","21.220000","c550","23.500000","2.280000","-3.000000","23.690000","24.180000","-0.810000","-2.830000","22.660000","25.190000","21.030000","25.230000","69.000000","23.420000","77.350000","65.210000","89.050000","81.250000","82.160000","34.820000","89.050000","51.920000","12.000000","51.880000","24.380000","1.221424","-0.131387","0.186168","-0.131387","-0.048000","-0.058544","0.490941","2.172683","90.000000","78.175182","24.893421","78.175182","-0.341250","-1.455409","78.164809","111.905506","78.985370","96.207124","74.288914","55.067798","54.840502","44.972663","37.133435","38.617481","-0.131387","-0.131387","0.186168","1.221424","1.221424","25.361597","0.186168","26.964006","78.175182","-0.058544","-0.048000","-0.106544","77.307200","50.500000","73.083385","38.785842","49.982602","36.071978","48.452343","60.423972","52.018997","<1B USD"
"MET PRF","MET","","12","11/27/2024","","","0.300000","4.75%","24.560000","18.500000","c475","19.330000","0.830000","-5.230000","20.010000","20.890000","-3.400000","-7.460000","19.000000","23.210000","18.330000","23.210000","69.000000","19.260000","77.350000","65.210000","89.050000","81.250000","82.160000","34.820000","89.050000","51.920000","12.000000","51.880000","24.380000","1.221424","-0.131387","0.186168","-0.131387","-0.048000","-0.058544","0.490941","2.172683","90.000000","78.175182","24.893421","78.175182","-0.341250","-1.455409","78.164809","111.905506","78.985370","96.207124","74.288914","55.067798","54.840502","44.972663","37.133435","38.617481","-0.131387","-0.131387","0.186168","1.221424","1.221424","25.361597","0.186168","26.964006","78.175182","-0.058544","-0.048000","-0.106544","77.307200","50.500000","73.083385","38.785842","49.982602","36.071978","48.452343","60.423972","52.018997","<1B USD"
"MFA PRB","MFA","","NR","11/27/2024","4/15/2018","","0.470000","7.50%","21.920000","18.340000","c750","20.360000","2.020000","-1.560000","21.150000","21.580000","-3.730000","-5.650000","18.270000","23.670000","17.010000","23.670000","69.000000","20.250000","9.660000","7.850000","13.450000","10.730000","10.910000","7.150000","19.600000","0.988550","","","","0.351049","-0.507143","0.230573","-0.281784","-0.099720","-0.114574","","","38.083916","44.357143","28.445860","64.639405","-1.680914","-2.856634","","","63.204509","59.529959","77.856288","33.786347","46.878982","31.318061","","","-0.281784","-0.507143","0.230573","0.351049","0.351049","14.346576","0.230573","31.182425","54.498274","-0.114574","-0.099720","-0.214294","39.942750","","","0.000000","1.000000","0.000000","1.000000","53.446806","40.112888","<1B USD"
"MGR","AMG","BB","12","12/27/2024","","","0.370000","5.88%","26.290000","19.600000","c575","20.390000","0.790000","-5.900000","21.310000","22.700000","-4.330000","-10.170000","19.910000","25.150000","19.430000","25.170000","9.000000","20.060000","182.010000","139.220000","199.520000","186.670000","165.140000","62.190000","199.520000","5.170000","12.000000","82.300000","48.770000","1.926676","-0.087761","0.307355","-0.087761","-0.024964","0.102156","1.211543","2.732007","90.000000","82.101544","34.588421","82.101544","0.255434","2.563492","128.026499","136.041123","84.796183","6.751834","82.687364","98.955517","58.386546","84.135888","60.183118","46.730765","-0.087761","-0.087761","0.307355","1.926676","1.926676","34.286899","0.307355","38.476539","82.101544","0.102156","-0.024964","0.077192","50.340000","50.500000","65.499553","44.335242","56.990935","43.721603","58.515351","63.531587","86.167311","<1B USD"
"MGRB","AMG","BB","12","12/27/2024","","","0.300000","4.75%","22.010000","16.090000","c475","16.740000","0.650000","-5.270000","17.440000","18.750000","-4.010000","-10.700000","16.130000","21.000000","15.830000","21.000000","9.000000","16.470000","182.010000","139.220000","199.520000","186.670000","165.140000","62.190000","199.520000","5.170000","12.000000","82.300000","48.770000","1.926676","-0.087761","0.307355","-0.087761","-0.024964","0.102156","1.211543","2.732007","90.000000","82.101544","34.588421","82.101544","0.255434","2.563492","128.026499","136.041123","84.796183","6.751834","82.687364","98.955517","58.386546","84.135888","60.183118","46.730765","-0.087761","-0.087761","0.307355","1.926676","1.926676","34.286899","0.307355","38.476539","82.101544","0.102156","-0.024964","0.077192","50.340000","50.500000","65.499553","44.335242","56.990935","43.721603","58.515351","63.531587","86.167311","<1B USD"
"MGRD","AMG","BB","12","12/27/2024","","","0.260000","4.20%","19.500000","15.180000","c425","15.040000","-0.140000","-4.460000","15.580000","16.590000","-3.480000","-9.360000","14.610000","18.370000","14.610000","18.370000","9.000000","14.810000","182.010000","139.220000","199.520000","186.670000","165.140000","62.190000","199.520000","5.170000","12.000000","82.300000","48.770000","1.926676","-0.087761","0.307355","-0.087761","-0.024964","0.102156","1.211543","2.732007","90.000000","82.101544","34.588421","82.101544","0.255434","2.563492","128.026499","136.041123","84.796183","6.751834","82.687364","98.955517","58.386546","84.135888","60.183118","46.730765","-0.087761","-0.087761","0.307355","1.926676","1.926676","34.286899","0.307355","38.476539","82.101544","0.102156","-0.024964","0.077192","50.340000","50.500000","65.499553","44.335242","56.990935","43.721603","58.515351","63.531587","86.167311","<1B USD"
"MS PRK","MS","","11","12/27/2024","","","0.370000","5.85%","26.380000","21.400000","c575","23.140000","1.740000","-3.240000","23.700000","24.480000","-2.350000","-5.470000","22.520000","25.760000","21.160000","26.000000","9.000000","22.810000","129.800000","90.940000","142.030000","127.740000","117.960000","44.600000","142.030000","207.740000","11.000000","55.350000","29.670000","1.910314","-0.086109","0.427315","-0.086109","0.016127","0.100373","1.345077","3.374789","90.000000","82.250229","44.185177","82.250229","1.319758","2.518908","137.266285","163.778027","84.687336","6.743415","88.266799","98.701232","64.711739","83.701427","64.454417","56.054635","-0.086109","-0.086109","0.427315","1.910314","1.910314","34.079824","0.427315","49.872409","82.250229","0.100373","0.016127","0.116500","90.129000","40.600000","77.815406","39.484756","50.865261","37.941295","50.911411","69.074741","85.788484","<1B USD"
"MS PRL","MS","","11","12/27/2024","","","0.300000","4.88%","24.000000","18.320000","c475","19.530000","1.210000","-4.470000","20.270000","21.810000","-3.670000","-10.450000","19.260000","24.320000","18.150000","24.490000","9.000000","19.260000","129.800000","90.940000","142.030000","127.740000","117.960000","44.600000","142.030000","207.740000","11.000000","55.350000","29.670000","1.910314","-0.086109","0.427315","-0.086109","0.016127","0.100373","1.345077","3.374789","90.000000","82.250229","44.185177","82.250229","1.319758","2.518908","137.266285","163.778027","84.687336","6.743415","88.266799","98.701232","64.711739","83.701427","64.454417","56.054635","-0.086109","-0.086109","0.427315","1.910314","1.910314","34.079824","0.427315","49.872409","82.250229","0.100373","0.016127","0.116500","90.129000","40.600000","77.815406","39.484756","50.865261","37.941295","50.911411","69.074741","85.788484","<1B USD"
"MS PRO","MS","","11","12/27/2024","","","0.270000","4.25%","20.770000","15.900000","c425","17.010000","1.110000","-3.760000","17.800000","18.830000","-4.430000","-9.650000","16.770000","21.470000","15.700000","21.470000","9.000000","16.770000","129.800000","90.940000","142.030000","127.740000","117.960000","44.600000","142.030000","207.740000","11.000000","55.350000","29.670000","1.910314","-0.086109","0.427315","-0.086109","0.016127","0.100373","1.345077","3.374789","90.000000","82.250229","44.185177","82.250229","1.319758","2.518908","137.266285","163.778027","84.687336","6.743415","88.266799","98.701232","64.711739","83.701427","64.454417","56.054635","-0.086109","-0.086109","0.427315","1.910314","1.910314","34.079824","0.427315","49.872409","82.250229","0.100373","0.016127","0.116500","90.129000","40.600000","77.815406","39.484756","50.865261","37.941295","50.911411","69.074741","85.788484","<1B USD"
"NCV PRA","NCV","","NR","12/5/2024","","","0.350000","5.63%","24.280000","20.920000","c550","21.550000","0.630000","-2.730000","21.810000","22.030000","-1.180000","-2.180000","20.720000","23.640000","20.600000","23.640000","77.000000","21.500000","13.560000","11.510000","14.920000","","13.070000","11.360000","25.640000","0.306370","","","","0.193662","-0.471139","0.178106","-0.091153","","0.037490","","","25.492958","47.597504","24.248480","81.796247","","0.946296","","","55.801906","64.288253","73.554206","99.475222","","68.376701","","","-0.091153","-0.471139","0.178106","0.193662","0.193662","12.354768","0.178106","26.198157","64.696875","0.037490","","","36.531850","","","0.000000","1.000000","0.000000","1.000000","","72.426113","<1B USD"
"NCZ PRA","NCZ","","NR","12/5/2024","","","0.340000","5.50%","24.280000","20.500000","c550","20.730000","0.230000","-3.550000","21.010000","21.050000","-1.340000","-1.530000","19.920000","22.380000","19.920000","22.380000","77.000000","20.680000","12.180000","10.230000","13.440000","","11.710000","10.000000","22.040000","0.231680","","","","0.218000","-0.447368","0.190616","-0.093750","","0.040137","","","27.440000","49.736842","25.249267","81.562500","","1.012474","","","57.264608","67.429755","74.681308","99.870946","","69.021590","","","-0.093750","-0.447368","0.190616","0.218000","0.218000","12.662777","0.190616","27.386563","65.649671","0.040137","","","36.158400","","","0.000000","1.000000","0.000000","1.000000","","72.988423","<1B USD"
"NEE PRN","NEE","BB","12","11/27/2024","","","0.350000","5.65%","26.150000","22.130000","c550","22.030000","-0.100000","-4.120000","22.960000","24.060000","-4.030000","-8.450000","21.970000","25.550000","21.920000","25.620000","69.000000","21.950000","74.780000","61.720000","86.100000","72.270000","72.110000","47.140000","93.730000","153.940000","12.000000","67.940000","47.940000","0.586339","-0.202176","0.211601","-0.131475","0.034731","0.037027","0.100677","0.559866","56.907085","71.804118","26.928062","78.167247","1.801649","0.934700","51.160738","42.310331","69.667797","99.834352","76.421128","55.053016","67.575580","68.263702","24.650198","15.222786","-0.131475","-0.202176","0.211601","0.586339","0.586339","17.324279","0.211601","29.380084","74.985683","0.037027","0.034731","0.071758","87.697000","50.500000","77.311733","41.868160","53.875259","43.496329","58.219006","71.584499","72.327584","<1B USD"
"NRUC","-","BB","13","11/1/2024","","","0.340000","5.50%","25.220000","21.750000","c550","23.700000","1.950000","-1.520000","23.500000","24.130000","0.870000","-1.790000","22.380000","25.750000","21.640000","25.750000","43.000000","23.520000","","","","","","","","","","","","","","","","","","","","10.000000","10.000000","10.000000","10.000000","","","","","","","","","","","","","","","","","","","","","10.000000","","","","35.000000","","","0.000000","1.000000","0.000000","1.000000","","","<1B USD"
"NSA PRA","NSA","","NR","12/13/2024","","","0.380000","6.00%","25.300000","20.650000","c600","22.750000","2.100000","-2.550000","22.400000","22.850000","1.540000","-0.460000","21.120000","25.200000","20.160000","25.200000","85.000000","22.730000","32.980000","30.880000","49.440000","41.150000","37.260000","26.710000","70.040000","2.520000","","35.960000","23.980000","0.234744","-0.529126","0.068005","-0.332929","-0.198542","-0.114868","-0.082870","0.375313","28.779483","42.378641","15.440415","60.036408","-4.240594","-2.864004","38.460311","34.346590","58.181937","56.624636","2.554802","24.042110","31.667010","31.246240","18.779141","12.545743","-0.332929","-0.529126","0.068005","0.234744","0.234744","12.874675","0.068005","15.738834","51.207524","-0.114868","-0.198542","-0.313410","43.800000","","","35.302231","45.583153","35.924780","48.258705","40.115625","40.050264","<1B USD"
"NTRSO","NTRS","","13","12/13/2024","","","0.290000","4.70%","24.850000","18.300000","c475","18.910000","0.610000","-5.940000","19.860000","20.920000","-4.790000","-9.610000","18.810000","24.290000","18.100000","24.290000","85.000000","18.890000","107.750000","80.450000","114.670000","104.710000","98.680000","62.430000","135.150000","20.960000","13.000000","101.060000","64.560000","0.725933","-0.202738","0.339341","-0.060347","0.029033","0.091913","0.066198","0.668990","68.074644","71.753607","37.147296","84.568763","1.654051","2.307340","48.774999","47.019160","72.372572","99.760179","84.359623","94.632093","66.698418","81.639753","23.547336","16.805678","-0.060347","-0.202738","0.339341","0.725933","0.725933","19.090915","0.339341","41.515129","78.161185","0.091913","0.029033","0.120946","64.658000","60.400000","70.124318","47.230070","60.646811","47.660694","63.697187","70.815789","83.990810","<1B USD"
"NYMTZ","NYMT","","NR","1/2/2025","","","0.440000","7.00%","19.780000","16.600000","c700","18.800000","2.200000","-0.980000","18.590000","19.360000","1.110000","-2.870000","16.750000","21.650000","15.310000","21.750000","15.000000","18.430000","6.850000","5.010000","7.270000","6.370000","6.810000","2.400000","19.740000","0.618540","","","","1.854167","-0.652989","0.367265","-0.057772","0.075353","0.005874","","","90.000000","31.231003","39.381238","84.800550","2.853851","0.155603","","","84.306636","40.254935","85.697983","94.214140","73.828733","60.671584","","","-0.057772","-0.652989","0.367265","1.854167","1.854167","33.369254","0.367265","44.167870","58.015777","0.005874","0.075353","0.081227","38.092700","","","0.000000","1.000000","0.000000","1.000000","77.064519","65.707647","<1B USD"
"OPP PRA","OPP","","16","11/1/2024","","","0.270000","4.38%","20.870000","16.980000","c425","17.370000","0.390000","-3.500000","18.040000","18.600000","-3.740000","-6.610000","16.540000","19.950000","16.540000","20.210000","43.000000","17.230000","8.330000","7.910000","9.300000","8.320000","8.590000","7.260000","16.360000","0.198430","16.000000","17.000000","12.710000","0.147383","-0.490831","0.053097","-0.104301","0.001202","-0.030268","-0.510000","-0.344611","21.790634","45.825183","14.247788","80.612903","0.933181","-0.748249","11.131597","4.101167","3.666376","61.685697","2.171113","59.609030","62.414341","51.863768","6.145830","2.378624","-0.104301","-0.490831","0.053097","0.147383","0.147383","11.769084","0.053097","14.322624","63.219043","-0.030268","0.001202","-0.029066","35.992150","90.100000","58.608937","30.399683","39.391731","31.375283","42.273884","67.061390","58.027686","<1B USD"
"OPP PRB","OPP","","16","11/1/2024","2/15/2027","","0.300000","4.75%","21.430000","18.700000","c475","18.570000","-0.130000","-2.860000","19.610000","20.020000","-5.280000","-7.240000","18.340000","21.590000","18.310000","22.310000","43.000000","18.410000","8.330000","7.910000","9.300000","8.320000","8.590000","7.260000","16.360000","0.198430","16.000000","17.000000","12.710000","0.147383","-0.490831","0.053097","-0.104301","0.001202","-0.030268","-0.510000","-0.344611","21.790634","45.825183","14.247788","80.612903","0.933181","-0.748249","11.131597","4.101167","3.666376","61.685697","2.171113","59.609030","62.414341","51.863768","6.145830","2.378624","-0.104301","-0.490831","0.053097","0.147383","0.147383","11.769084","0.053097","14.322624","63.219043","-0.030268","0.001202","-0.029066","35.992150","90.100000","58.608937","30.399683","39.391731","31.375283","42.273884","67.061390","58.027686","<1B USD"
"OZKAP","OZK","","9","11/1/2024","11/15/2026","","0.290000","4.63%","20.780000","14.610000","c450","16.220000","1.610000","-4.560000","16.740000","17.040000","-3.100000","-4.800000","15.690000","19.880000","14.370000","19.880000","43.000000","16.070000","44.680000","35.710000","53.640000","46.420000","44.260000","20.100000","53.640000","5.070000","9.000000","28.030000","18.000000","1.222886","-0.167040","0.251190","-0.167040","-0.037484","0.009489","0.594006","1.482222","90.000000","74.966443","30.095211","74.966443","-0.068860","0.246026","85.296389","82.111218","79.000593","92.060688","79.291600","49.090234","56.459294","61.552735","40.430167","28.602012","-0.167040","-0.167040","0.251190","1.222886","1.222886","25.380088","0.251190","33.140982","74.966443","0.009489","-0.037484","-0.027994","50.140000","20.800000","55.200506","33.367290","43.139519","33.614104","45.219032","61.842618","66.475966","<1B USD"
"PEB PRE","PEB","","NR","12/27/2024","","","0.400000","6.38%","24.710000","18.320000","c625","18.040000","-0.280000","-6.670000","18.150000","20.330000","-0.610000","-11.280000","16.270000","23.220000","16.270000","23.220000","9.000000","17.680000","9.000000","7.410000","15.120000","14.490000","10.900000","7.410000","26.450000","1.060000","","24.910000","8.490000","0.214575","-0.659735","0.214575","-0.404762","-0.378882","-0.174312","-0.638699","0.060071","27.165992","30.623819","27.165992","53.571429","-11.139714","-4.350608","0.000000","20.743471","57.068584","39.363318","76.654128","10.356183","4.633220","16.759645","1.000000","7.973000","-0.404762","-0.659735","0.214575","0.214575","0.214575","12.619431","0.214575","29.662618","42.097624","-0.174312","-0.378882","-0.553194","40.150000","","","32.562965","42.123737","29.433389","39.719342","4.184013","27.418699","<1B USD"
"PEB PRF","PEB","","NR","12/27/2024","","","0.390000","6.30%","23.520000","18.560000","c625","18.400000","-0.160000","-5.120000","18.330000","20.410000","0.390000","-9.870000","16.850000","23.750000","16.850000","23.750000","9.000000","18.050000","9.000000","7.410000","15.120000","14.490000","10.900000","7.410000","26.450000","1.060000","","24.910000","8.490000","0.214575","-0.659735","0.214575","-0.404762","-0.378882","-0.174312","-0.638699","0.060071","27.165992","30.623819","27.165992","53.571429","-11.139714","-4.350608","0.000000","20.743471","57.068584","39.363318","76.654128","10.356183","4.633220","16.759645","1.000000","7.973000","-0.404762","-0.659735","0.214575","0.214575","0.214575","12.619431","0.214575","29.662618","42.097624","-0.174312","-0.378882","-0.553194","40.150000","","","32.562965","42.123737","29.433389","39.719342","4.184013","27.418699","<1B USD"
"PEB PRG","PEB","","NR","12/27/2024","","","0.400000","6.38%","23.400000","18.000000","c625","18.470000","0.470000","-4.930000","18.360000","20.160000","0.580000","-8.360000","16.600000","22.940000","16.600000","23.180000","9.000000","18.110000","9.000000","7.410000","15.120000","14.490000","10.900000","7.410000","26.450000","1.060000","","24.910000","8.490000","0.214575","-0.659735","0.214575","-0.404762","-0.378882","-0.174312","-0.638699","0.060071","27.165992","30.623819","27.165992","53.571429","-11.139714","-4.350608","0.000000","20.743471","57.068584","39.363318","76.654128","10.356183","4.633220","16.759645","1.000000","7.973000","-0.404762","-0.659735","0.214575","0.214575","0.214575","12.619431","0.214575","29.662618","42.097624","-0.174312","-0.378882","-0.553194","40.150000","","","32.562965","42.123737","29.433389","39.719342","4.184013","27.418699","<1B USD"
"PEB PRH","PEB","","NR","12/27/2024","","","0.360000","5.70%","21.010000","16.380000","c550","16.120000","-0.260000","-4.890000","16.650000","18.250000","-3.170000","-11.660000","15.510000","21.120000","15.020000","21.120000","9.000000","15.800000","9.000000","7.410000","15.120000","14.490000","10.900000","7.410000","26.450000","1.060000","","24.910000","8.490000","0.214575","-0.659735","0.214575","-0.404762","-0.378882","-0.174312","-0.638699","0.060071","27.165992","30.623819","27.165992","53.571429","-11.139714","-4.350608","0.000000","20.743471","57.068584","39.363318","76.654128","10.356183","4.633220","16.759645","1.000000","7.973000","-0.404762","-0.659735","0.214575","0.214575","0.214575","12.619431","0.214575","29.662618","42.097624","-0.174312","-0.378882","-0.553194","40.150000","","","32.562965","42.123737","29.433389","39.719342","4.184013","27.418699","<1B USD"
"PFH","PRU","BB","13","11/15/2024","9/1/2025","","0.260000","4.13%","22.610000","17.350000","c400","16.920000","-0.430000","-5.690000","17.600000","18.960000","-3.880000","-10.780000","16.620000","21.460000","16.620000","21.590000","57.000000","16.820000","103.000000","90.380000","130.560000","118.890000","110.290000","57.110000","130.560000","36.450000","13.000000","94.890000","42.260000","0.803537","-0.211091","0.139633","-0.211091","-0.133653","-0.066098","0.085467","1.437293","74.282963","71.001838","21.170613","71.001838","-2.559837","-1.644329","50.108313","80.172459","73.661098","98.656248","4.398307","47.255191","41.655616","43.131684","24.163691","27.950291","-0.211091","-0.211091","0.139633","0.803537","0.803537","20.073030","0.139633","22.543279","71.001838","-0.066098","-0.133653","-0.199751","71.241250","60.400000","71.078557","46.314478","59.490511","41.897689","56.116009","48.869251","50.413758","<1B USD"
"PRH","PRU","BB","13","11/15/2024","","","0.370000","5.95%","","23.790000","c575","25.010000","1.220000","","24.800000","25.540000","0.850000","-2.060000","23.590000","26.890000","23.170000","26.950000","57.000000","24.870000","103.000000","90.380000","130.560000","118.890000","110.290000","57.110000","130.560000","36.450000","13.000000","94.890000","42.260000","0.803537","-0.211091","0.139633","-0.211091","-0.133653","-0.066098","0.085467","1.437293","74.282963","71.001838","21.170613","71.001838","-2.559837","-1.644329","50.108313","80.172459","73.661098","98.656248","4.398307","47.255191","41.655616","43.131684","24.163691","27.950291","-0.211091","-0.211091","0.139633","0.803537","0.803537","20.073030","0.139633","22.543279","71.001838","-0.066098","-0.133653","-0.199751","71.241250","60.400000","71.078557","46.314478","59.490511","41.897689","56.116009","48.869251","50.413758","<1B USD"
"PRS","PRU","BB","13","11/1/2024","8/15/2023","","0.350000","5.63%","26.160000","22.520000","c550","23.500000","0.980000","-2.660000","23.250000","24.160000","1.090000","-2.720000","22.350000","25.420000","22.310000","25.420000","43.000000","23.320000","103.000000","90.380000","130.560000","118.890000","110.290000","57.110000","130.560000","36.450000","13.000000","94.890000","42.260000","0.803537","-0.211091","0.139633","-0.211091","-0.133653","-0.066098","0.085467","1.437293","74.282963","71.001838","21.170613","71.001838","-2.559837","-1.644329","50.108313","80.172459","73.661098","98.656248","4.398307","47.255191","41.655616","43.131684","24.163691","27.950291","-0.211091","-0.211091","0.139633","0.803537","0.803537","20.073030","0.139633","22.543279","71.001838","-0.066098","-0.133653","-0.199751","71.241250","60.400000","71.078557","46.314478","59.490511","41.897689","56.116009","48.869251","50.413758","<1B USD"
