"PREF IBKR","PREF YF","CMON","FF-FR_","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","CMON OUTS SHARES","CMON SECTOR","LAST PRICE","TIME TO DIV","DIV ADJ.PRICE","Unnamed: 18","Unnamed: 19","Unnamed: 20","Unnamed: 21","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","Div adj.price","6M_Low_diff","6M_High_diff","SMA88_chg_norm","SMA268_chg_norm","6M_Low_diff_norm","6M_High_diff_norm","1Y_High_diff","1Y_Low_diff","1Y_High_diff_norm","1Y_Low_diff_norm","ADV_6M","ADV_3M","ADV_15D","AVG_ADV","SOLIDITY_SCORE","Normalized_COM_6M","Normalized_COM_3M","Normalized_52W_LOW","FINAL_THG","CS_FACTOR"
"PMT PRA","PMT-A","PMT","","","8.00","05/28/2025","3/15/2024","NONE","0.51","8.13%","24.77","20.80","87.13","Reit","","53.00","","","","","","23.74","2.94","-1.03","24.17","24.33","-1.78","-2.44","22.39","26.00","20.11","26.00","23.53","1.14","-2.47","63.45","56.36","74.85","35.23","-2.47","3.42","36.89","68.51","10672.00","6995.00","9033.00","8900.00","44.39","","","","57.36","1.00"
"PMT PRB","PMT-B","PMT","","","8.00","05/28/2025","6/15/2024","NONE","0.50","8.00%","25.00","20.27","87.13","Reit","","53.00","","","","","","23.53","3.26","-1.47","24.15","24.19","-2.56","-2.73","22.76","25.21","19.80","25.21","23.32","0.56","-1.89","66.04","57.23","81.94","29.13","-1.89","3.52","30.39","67.86","14336.00","13798.00","11574.00","13236.00","44.39","","","","59.01","1.00"
"PMT PRC","PMT-C","PMT","","","8.00","05/28/2025","8/24/2026","NONE","0.42","6.75%","21.21","16.38","87.13","Reit","","53.00","","","","","","18.88","2.50","-2.33","19.15","19.74","-1.42","-4.34","17.51","21.66","16.04","21.66","18.71","1.20","-2.95","62.26","62.09","74.12","40.28","-2.95","2.67","42.27","73.38","36799.00","37916.00","17965.00","30893.00","44.39","","","","60.55","1.00"
"PMTU","PMTU","PMT","","BB","8.00","06/13/2025","9/30/2025","9/30/2028","0.53","8.50%","","24.25","87.13","Reit","","69.00","","","","","","25.23","0.98","","25.34","25.55","-0.43","-1.24","24.46","26.14","23.75","26.49","25.11","0.65","-1.03","58.99","52.74","80.84","20.09","-1.38","1.36","24.68","81.88","4652.00","7218.00","1860.00","4577.00","45.28","","","","54.03","1.00"
"PMTV","PMTV","PMT","","","8.00","06/13/2025","2/15/2027","2/15/2030","0.56","9.00%","","","87.13","Reit","","69.00","","","","","","25.26","","","","","","","24.50","25.79","24.50","25.79","25.13","0.63","-0.66","58.17","53.63","81.08","16.20","-0.66","0.63","16.61","86.62","41111.00","41111.00","31031.00","37751.00","44.39","","","","55.96","1.00"
"PNFPP","PNFPP","PNFP","","","8.00","05/15/2025","9/1/2025","NONE","0.42","6.75%","26.08","21.00","77.52","Regionalbank","","40.00","","","","","","24.25","3.25","-1.83","24.37","24.40","-0.48","-0.62","23.68","25.29","20.50","25.29","24.02","0.34","-1.27","59.15","50.87","84.63","22.61","-1.27","3.52","23.45","67.86","11688.00","13046.00","11928.00","12221.00","52.80","","","","55.33","1.00"
"PRIF PRD","PRIF-D","-","","","8.00","06/20/2025","3/31/2022","6/30/2029","0.44","7.00%","24.79","22.45","-","-","","76.00","","","","","","24.65","2.20","-0.14","24.16","24.01","2.02","2.67","23.39","24.96","20.30","24.96","24.58","1.19","-0.38","50.88","40.96","74.24","13.26","-0.38","4.28","13.47","62.92","729.00","867.00","1134.00","910.00","53.11","","","","47.41","1.00"
"PRIF PRH","PRIF-H","-","","","8.00","06/20/2025","5/6/2023","12/31/2026","0.38","6.00%","","","-","-","","","","","","","","","","","","","","","","","","","","","","58.17","53.63","","","","","","","","","","","53.11","","","","","1.00"
"PRIF PRI","PRIF-I","-","","","8.00","06/20/2025","6/17/2024","6/30/2028","0.38","6.13%","23.73","22.13","-","-","","76.00","","","","","","25.02","2.89","1.29","23.83","23.44","5.01","6.75","23.00","25.51","21.48","25.51","24.96","1.96","-0.55","40.98","28.66","64.84","15.05","-0.55","3.48","15.38","68.12","3131.00","4337.00","9284.00","5584.00","53.11","","","","38.83","1.00"
"PRIF PRJ","PRIF-J","-","","","8.00","06/20/2025","8/10/2024","12/31/2028","0.38","6.00%","23.06","22.36","-","-","","76.00","","","","","","23.73","1.37","0.67","23.18","23.07","2.38","2.86","22.59","23.99","21.20","23.99","23.67","1.08","-0.32","49.69","40.38","75.59","12.63","-0.32","2.47","12.80","74.68","5038.00","6380.00","11121.00","7513.00","53.11","","","","47.12","1.00"
"PRIF PRK","PRIF-K","-","","","8.00","06/20/2025","9/30/2026","NONE","0.44","7.00%","23.93","19.45","-","-","","76.00","","","","","","23.62","4.17","-0.31","22.48","21.96","5.08","7.54","20.20","24.50","18.96","24.50","23.55","3.35","-0.95","40.75","26.28","47.86","19.25","-0.95","4.59","19.86","60.91","1369.00","891.00","917.00","1059.00","53.11","","","","37.50","1.00"
"PRIF PRL","PRIF-L","-","","","8.00","06/20/2025","2/28/2025","3/31/2029","0.40","6.38%","24.30","21.96","-","-","","76.00","","","","","","23.78","1.82","-0.52","23.50","23.39","1.17","1.65","22.12","24.27","21.44","24.27","23.72","1.60","-0.55","53.69","44.03","69.24","15.05","-0.55","2.28","15.38","75.91","1585.00","1728.00","2108.00","1807.00","53.11","","","","49.82","1.00"
"QVCC","QVCC","QVCGA","","BB","9.50","05/30/2025","11/26/2024","11/26/2068","0.39","6.25%","21.68","8.35","403.43","Internetretail","","55.00","","","","","","10.03","1.68","-11.65","9.41","11.55","6.57","-13.14","7.42","14.00","7.42","15.10","9.88","2.46","-4.12","35.82","88.61","58.73","52.58","-5.22","2.46","67.70","74.74","41871.00","58156.00","57191.00","52406.00","24.70","","","","57.99","1.00"
"QVCD","QVCD","QVCGA","","BB","9.50","05/30/2025","9/13/2023","9/13/2067","0.40","6.38%","22.05","8.31","403.43","Internetretail","","55.00","","","","","","10.09","1.78","-11.96","9.49","11.64","6.36","-13.28","7.23","14.00","7.23","15.20","9.93","2.70","-4.07","36.51","89.04","55.80","52.05","-5.27","2.70","68.26","73.18","18188.00","23403.00","23431.00","21674.00","24.70","","","","56.51","1.00"
"RC PRE","RC-E","RC","","","8.00","06/27/2025","6/10/2026","NONE","0.41","6.50%","20.71","17.39","172.29","Reit","","83.00","","","","","","15.40","-1.99","-5.31","15.98","17.82","-3.60","-13.60","14.87","19.60","14.87","19.73","15.37","0.50","-4.23","69.48","90.00","82.67","53.73","-4.36","0.50","58.07","87.47","11692.00","15101.00","7483.00","11425.00","30.59","","","","52.96","0.75"
"RCB","RCB","RC","","BB","8.00","01/09/2025","7/30/2022","7/30/2026","0.39","6.20%","24.25","23.45","172.29","Reit","","4.00","","","","","","24.38","0.93","0.13","24.17","24.22","0.86","0.65","23.50","24.85","22.93","24.85","24.01","0.51","-0.84","54.72","47.05","82.55","18.09","-0.84","1.08","18.63","83.70","19045.00","30974.00","4418.00","18146.00","31.20","","","","36.06","0.75"
"RCC","RCC","RC","","BB","8.00","06/24/2025","2/15/2023","2/15/2026","0.36","5.75%","23.91","23.74","172.29","Reit","","80.00","","","","","","24.70","0.96","0.79","24.56","24.43","0.57","1.11","23.97","26.87","23.14","26.87","24.66","0.69","-2.21","55.68","45.66","80.35","32.50","-2.21","1.52","33.98","80.84","17925.00","27705.00","5319.00","16983.00","31.20","","","","35.88","0.75"
"RCD","RCD","RC","","","8.00","05/30/2025","12/15/2026","12/15/2029","0.56","9.00%","","","172.29","Reit","","55.00","","","","","","23.06","","","","","","","22.71","25.55","22.71","25.55","22.84","0.13","-2.71","58.17","53.63","87.19","37.75","-2.71","0.13","39.58","89.87","35347.00","29927.00","25225.00","30166.00","30.59","","","","39.54","0.75"
"RF PRC","RF-C","RF","NFF","","10.50","07/09/2025","8/15/2029","NONE","0.36","5.70%","","","898.77","Regionalbank","","5.00","","","","","","24.49","","","23.54","23.96","4.02","2.21","21.94","25.56","16.63","25.56","24.15","2.21","-1.41","44.26","42.34","61.79","24.09","-1.41","7.52","25.01","41.88","34306.00","34155.00","61663.00","43375.00","59.77","42.84","58.90","76.49","49.30","1.00"
"RF PRF","RF-F","RF","NFF","","10.50","06/02/2025","9/15/2029","NONE","0.43","6.95%","","","898.77","Regionalbank","","58.00","","","","","","25.20","","","","","","","24.20","26.49","23.61","26.67","25.05","0.85","-1.44","58.17","53.63","78.40","24.40","-1.62","1.44","27.37","81.36","44319.00","41636.00","41078.00","42344.00","59.77","42.84","58.90","76.49","59.32","1.00"
"RITM PRA","RITM-A","RITM","FF","","8.00","07/25/2025","8/15/2024","NONE","0.64","7.50%","","","529.83","Reit","","21.00","","","","","","25.55","","","25.33","25.38","0.87","0.68","24.36","26.16","22.00","26.22","25.06","0.70","-1.10","54.68","46.96","80.23","20.83","-1.16","3.06","22.21","70.84","18065.00","17224.00","7677.00","14322.00","57.03","","","","52.96","1.00"
"RITM PRB","RITM-B","RITM","FF","","8.00","07/25/2025","8/15/2024","NONE","0.63","7.13%","","","529.83","Reit","","21.00","","","","","","25.56","","","25.22","25.24","1.35","1.25","24.07","25.74","21.41","25.86","25.08","1.01","-0.66","53.09","45.24","76.44","16.20","-0.78","3.67","17.96","66.88","25767.00","24765.00","18535.00","23022.00","57.03","","","","52.18","1.00"
"RITM PRC","RITM-C","RITM","FF","","8.00","07/25/2025","2/15/2025","NONE","0.59","6.38%","","","529.83","Reit","","21.00","","","","","","24.75","","","24.61","24.37","0.56","1.58","22.80","25.18","18.55","25.18","24.30","1.50","-0.88","55.71","44.24","70.46","18.52","-0.88","5.75","19.08","53.38","35736.00","38364.00","24826.00","32975.00","57.03","","","","53.45","1.00"
"RITM PRD","RITM-D","RITM","NFF","","8.00","07/25/2025","11/15/2026","NONE","0.44","7.00%","","","529.83","Reit","","21.00","","","","","","24.25","","","23.99","23.89","1.07","1.51","22.33","24.70","19.55","25.26","23.91","1.58","-0.79","54.02","44.45","69.48","17.57","-1.35","4.36","24.34","62.40","28762.00","33519.00","25156.00","29145.00","57.03","","","","52.62","1.00"
"RIV PRA","RIV-A","RIV","","","12.00","08/01/2025","5/15/2027","NONE","0.38","6.00%","25.01","22.06","21.47","Cef","","28.00","","","","","","23.47","1.41","-1.54","23.26","23.43","0.92","0.17","22.09","24.54","21.89","24.80","23.21","1.12","-1.33","54.52","48.49","75.10","23.25","-1.59","1.32","27.03","82.14","5543.00","4392.00","4139.00","4691.00","51.97","","","","51.89","1.00"
"RJF PRB","RJF-B","RJF","","","9.50","06/13/2025","7/1/2026","NONE","0.40","6.38%","","","201.75","Assetmanagement","","69.00","","","","","","25.15","","","25.22","25.22","-0.27","-0.28","24.76","26.45","24.60","26.45","25.06","0.30","-1.39","58.46","49.85","85.11","23.88","-1.39","0.46","24.79","87.73","4400.00","4165.00","4018.00","4194.00","62.35","","","","56.06","1.00"
"RLJ PRA","RLJ-A","RLJ","","","8.00","06/27/2025","NONE","NONE","0.49","7.80%","26.33","23.55","151.76","Reit","","83.00","","","","","","24.15","0.60","-2.18","24.50","25.09","-1.43","-3.76","22.80","26.31","22.80","26.63","24.11","1.31","-2.20","62.30","60.34","72.78","32.39","-2.52","1.31","37.45","82.21","21869.00","22359.00","19598.00","21275.00","37.35","","","","57.86","1.00"
"RPT PRC","RPT-C","RPT","NFF","","8.00","07/30/2025","5/15/2030","NONE","0.49","9.88%","","","45.42","Reit","","26.00","","","","","","24.90","","","","","","","24.22","25.50","24.22","25.50","24.55","0.33","-0.95","58.17","53.63","84.75","19.25","-0.95","0.33","19.86","88.57","8777.00","8777.00","4463.00","7339.00","32.29","","","","51.63","1.00"
"RWAYL","RWAYL","RWAY","","BB","8.00","05/15/2025","7/28/2024","7/28/2027","0.47","7.50%","25.40","24.30","37.35","Creditservices","","40.00","","","","","","25.08","0.78","-0.32","25.03","25.04","0.22","0.17","24.58","25.44","23.91","25.44","24.82","0.24","-0.62","56.83","48.49","85.85","15.78","-0.62","0.91","16.16","84.81","4323.00","4259.00","3938.00","4174.00","45.06","","","","51.40","1.00"
"RWAYZ","RWAYZ","RWAY","","BB","8.00","05/15/2025","12/31/2024","12/31/2027","0.50","8.00%","","24.52","37.35","Creditservices","","40.00","","","","","","25.34","0.82","","25.18","25.21","0.62","0.51","24.83","25.51","24.39","25.70","25.06","0.23","-0.45","55.51","47.47","85.97","13.99","-0.64","0.67","16.39","86.36","3504.00","3111.00","2712.00","3109.00","45.06","","","","50.40","1.00"
"RWT PRA","RWT-A","RWT","NFF","","8.00","06/27/2025","4/15/2028","NONE","0.63","10.00%","","","132.98","Reit","","83.00","","","","","","25.05","","","24.61","25.19","1.77","-0.55","20.77","26.50","20.77","26.50","25.00","4.23","-1.50","51.70","50.66","37.11","25.03","-1.50","4.23","26.02","63.25","7392.00","7796.00","8390.00","7859.00","37.93","","","","49.02","1.00"
"RWTN","RWTN","RWT","","BB","8.00","05/15/2025","3/1/2026","3/1/2029","0.57","9.13%","","","132.98","Reit","","40.00","","","","","","24.77","","","24.62","25.00","0.62","-0.93","22.48","25.72","22.48","27.10","24.45","1.97","-1.27","55.51","51.81","64.72","22.61","-2.65","1.97","38.91","77.92","6228.00","6727.00","1778.00","4911.00","38.69","","","","50.97","1.00"
"RWTO","RWTO","RWT","","BB","8.00","05/15/2025","9/1/2026","9/1/2029","0.56","9.00%","","","132.98","Reit","","40.00","","","","","","24.38","","","","","","","22.25","26.00","22.25","26.00","24.07","1.82","-1.93","58.17","53.63","66.55","29.55","-1.93","1.82","30.84","78.90","9591.00","8719.00","3304.00","7205.00","38.69","","","","52.91","1.00"
"RWTP","RWTP","RWT","","","8.00","05/15/2025","3/1/2027","3/1/2030","0.85","9.13%","","","132.98","Reit","","40.00","","","","","","24.22","","","","","","","22.70","25.25","22.70","25.25","23.75","1.05","-1.50","58.17","53.63","75.95","25.03","-1.50","1.05","26.02","83.90","20001.00","13150.00","6318.00","13156.00","37.93","","","","53.13","1.00"
"RZB","RZB","RGA","NFF","","12.00","05/30/2025","6/15/2026","6/15/2056","0.36","5.75%","","","66.07","Insurance","","55.00","","","","","","24.77","","","24.73","24.89","0.15","-0.47","24.11","26.00","23.44","26.47","24.63","0.52","-1.37","57.07","50.42","82.43","23.67","-1.84","1.19","29.83","82.99","33742.00","42272.00","83826.00","53280.00","63.86","","","","59.10","1.00"
"RZC","RZC","RGA","NFF","","12.00","06/27/2025","10/15/2027","10/15/2052","0.45","7.13%","","","66.07","Insurance","","83.00","","","","","","25.39","","","25.70","26.11","-1.21","-2.75","24.74","27.09","24.74","29.20","25.36","0.62","-1.73","61.57","57.29","81.21","27.45","-3.84","0.62","52.24","86.69","27739.00","32144.00","31789.00","30557.00","63.86","","","","62.23","1.00"
"SACH PRA","SACH-A","SACH","","","8.00","06/13/2025","6/29/2026","NONE","0.48","7.75%","24.15","19.69","47.31","Reit","","69.00","","","","","","15.45","-4.24","-8.70","15.57","18.74","-0.79","-17.57","12.54","23.78","12.54","25.06","15.34","2.80","-8.44","60.18","53.63","54.58","","-9.72","2.80","","72.53","7097.00","6152.00","5854.00","6368.00","26.39","","","","51.20","1.00"
"SAJ","SAJ","SAR","","BB","8.00","05/15/2025","10/27/2024","10/31/2027","0.50","8.00%","","24.68","15.36","Assetmanagement","","40.00","","","","","","25.35","0.67","","25.40","25.30","-0.19","0.19","24.74","25.94","24.28","26.49","25.07","0.33","-0.87","58.19","48.43","84.75","18.41","-1.42","0.79","25.13","85.58","2406.00","2278.00","2502.00","2395.00","49.47","","","","52.69","1.00"
"SAT","SAT","SAR","","BB","8.00","05/15/2025","4/27/2024","4/30/2027","0.38","6.00%","24.99","23.30","15.36","Assetmanagement","","40.00","","","","","","24.57","1.27","-0.42","24.55","24.47","0.10","0.42","23.91","25.16","22.97","25.16","24.36","0.45","-0.80","57.23","47.74","83.28","17.67","-0.80","1.39","18.18","81.69","8729.00","13084.00","29066.00","16960.00","49.47","","","","52.94","1.00"
"SAY","SAY","SAR","","BB","8.00","05/15/2025","12/13/2024","12/31/2027","0.51","8.13%","","25.01","15.36","Assetmanagement","","40.00","","","","","","25.39","0.38","","25.33","25.31","0.23","0.32","24.90","25.98","24.64","25.98","25.11","0.21","-0.87","56.80","48.04","86.21","18.41","-0.87","0.47","18.96","87.66","3403.00","3584.00","2436.00","3141.00","49.47","","","","52.03","1.00"
"SAZ","SAZ","SAR","","BB","8.00","05/15/2025","4/14/2025","4/15/2028","0.53","8.50%","","25.03","15.36","Assetmanagement","","40.00","","","","","","25.35","0.32","","25.31","25.42","0.17","-0.29","24.90","25.78","24.78","26.00","25.06","0.16","-0.72","57.00","49.88","86.82","16.83","-0.94","0.28","19.75","88.90","4047.00","5418.00","2222.00","3896.00","49.47","","","","52.89","1.00"
"SB PRC","SB-C","SB","","","8.00","07/16/2025","5/31/2019","NONE","0.50","8.00%","25.20","24.98","105.27","Marineshipping","","12.00","","","","","","26.04","1.06","0.84","25.41","25.54","2.46","1.96","24.85","26.50","24.31","26.50","25.61","0.76","-0.89","49.42","43.10","79.50","18.62","-0.89","1.30","19.19","82.27","1057.00","872.00","932.00","954.00","39.61","","","","44.99","1.00"
"SB PRD","SB-D","SB","","","8.00","07/16/2025","6/30/2019","NONE","0.50","8.00%","","","105.27","Marineshipping","","12.00","","","","","","25.45","","","25.37","25.60","0.32","-0.58","24.17","26.14","24.17","26.90","25.02","0.85","-1.12","56.50","50.75","78.40","21.04","-1.88","0.85","30.28","85.19","1497.00","1285.00","1059.00","1280.00","39.61","","","","50.90","1.00"
"SCCC","SCCC","SACH","","BB","8.00","06/13/2025","9/30/2022","9/30/2025","0.48","7.75%","25.20","23.66","47.31","Reit","","69.00","","","","","","25.00","1.34","-0.20","24.84","24.76","0.66","0.97","23.99","25.47","23.08","25.47","24.89","0.90","-0.58","55.38","46.08","77.79","15.36","-0.58","1.81","15.71","78.96","5154.00","3605.00","4507.00","4422.00","26.92","","","","46.24","1.00"
"SCCD","SCCD","SACH","","","8.00","06/13/2025","9/20/2023","9/30/2026","0.38","6.00%","23.82","21.50","47.31","Reit","","69.00","","","","","","22.25","0.75","-1.57","21.04","21.52","5.74","3.37","19.00","23.10","19.00","23.26","22.16","3.16","-0.94","38.56","38.85","50.18","19.15","-1.10","3.16","21.54","70.19","5005.00","3202.00","3292.00","3833.00","26.39","","","","36.48","1.00"
"SCCE","SCCE","SACH","","BB","8.00","06/13/2025","3/9/2024","3/30/2027","0.38","6.00%","23.08","20.88","47.31","Reit","","69.00","","","","","","19.43","-1.45","-3.65","19.37","20.59","0.32","-5.65","18.05","22.53","18.05","23.33","19.34","1.29","-3.19","56.50","66.04","73.02","42.80","-3.99","1.29","53.92","82.34","5596.00","3918.00","2181.00","3899.00","26.92","","","","54.64","1.00"
"SCCF","SCCF","SACH","","BB","8.00","06/13/2025","5/11/2024","6/30/2027","0.45","7.13%","24.65","21.80","47.31","Reit","","69.00","","","","","","19.32","-2.48","-5.33","19.22","20.74","0.51","-6.86","17.94","22.94","17.94","24.05","19.21","1.27","-3.73","55.88","69.68","73.27","48.48","-4.84","1.27","63.45","82.47","4215.00","2830.00","1413.00","2819.00","26.92","","","","55.78","1.00"
"SCCG","SCCG","SACH","","BB","8.00","06/13/2025","8/23/2024","9/30/2027","0.50","8.00%","","22.80","47.31","Reit","","69.00","","","","","","19.48","-3.32","","19.91","21.48","-2.15","-9.33","17.15","24.33","17.15","24.45","19.36","2.21","-4.97","64.68","77.13","61.79","61.51","-5.09","2.21","66.25","76.36","6080.00","3089.00","2597.00","3922.00","26.92","","","","62.35","1.00"
"SCE PRJ","SCE-J","EIX","NFF","","10.50","06/13/2025","9/15/2025","NONE","0.34","5.38%","","","384.94","Utility","","69.00","","","","","","22.94","","","22.60","23.58","1.52","-2.72","20.70","25.10","18.94","25.10","22.86","2.16","-2.24","52.53","57.20","62.40","32.81","-2.24","3.92","34.31","65.26","42508.00","38194.00","56361.00","45688.00","51.22","1.00","15.92","1.14","42.74","0.75"
"SCE PRK","SCE-K","EIX","NFF","","10.50","06/13/2025","3/15/2026","NONE","0.34","5.45%","","","384.94","Utility","","69.00","","","","","","23.00","","","23.03","24.03","-0.15","-4.27","21.91","25.37","20.98","25.49","22.92","1.01","-2.45","58.06","61.88","76.44","35.02","-2.57","1.94","38.01","78.12","44259.00","56841.00","54181.00","51760.00","51.22","1.00","15.92","1.14","46.10","0.75"
"SCE PRM","SCE-M","EIX","","TP","10.50","06/13/2025","11/22/2028","NONE","0.47","7.50%","","","384.94","Utility","","69.00","","","","","","22.35","","","23.05","25.10","-3.03","-10.97","22.02","27.55","22.02","27.55","22.24","0.22","-5.31","67.59","82.07","86.09","65.09","-5.31","0.22","68.71","89.29","42345.00","42182.00","40708.00","41745.00","51.22","1.00","15.92","1.14","54.54","0.75"
"SCE PRN","SCE-N","EIX","","TP","10.50","06/13/2025","5/13/2029","NONE","0.43","6.95%","","","384.94","Utility","","69.00","","","","","","21.72","","","22.19","24.44","-2.13","-11.13","20.71","27.12","20.71","27.12","21.62","0.91","-5.50","64.61","82.55","77.66","67.08","-5.50","0.91","70.84","84.81","41489.00","27969.00","28136.00","32531.00","51.22","1.00","15.92","1.14","53.36","0.75"
"SEAL PRA","SEAL-A","SEAL","","","8.00","06/27/2025","10/5/2021","NONE","0.56","9.00%","","","-","-","","83.00","","","","","","25.19","","","25.37","25.52","-0.73","-1.28","24.50","26.00","23.60","26.49","25.15","0.65","-0.85","59.98","52.86","80.84","18.20","-1.34","1.55","24.23","80.65","4555.00","5093.00","5901.00","5183.00","53.11","","","","56.08","1.00"
"SEAL PRB","SEAL-B","SEAL","NFF","","8.00","06/27/2025","10/15/2027","NONE","0.53","8.50%","","","-","-","","83.00","","","","","","25.10","","","25.42","25.65","-1.24","-2.15","23.92","26.75","22.90","27.44","25.06","1.14","-1.69","61.67","55.49","74.85","27.03","-2.38","2.16","35.88","76.69","6608.00","6772.00","6570.00","6650.00","53.11","","","","57.90","1.00"
"SNV PRD","SNV-D","SNV","FF","","8.00","06/13/2025","6/21/2023","NONE","0.50","6.30%","","","138.77","Regionalbank","","69.00","","","","","","25.24","","","24.97","25.14","1.08","0.40","23.51","25.75","23.51","25.80","25.12","1.61","-0.63","53.99","47.80","69.11","15.89","-0.68","1.61","16.83","80.26","11647.00","12507.00","16798.00","13650.00","52.22","","","","52.01","1.00"
"SNV PRE","SNV-E","SNV","FF","","8.00","06/13/2025","7/1/2024","NONE","0.53","5.88%","","","138.77","Regionalbank","","69.00","","","","","","25.95","","","25.68","25.82","1.07","0.50","24.21","26.86","19.83","26.86","25.83","1.62","-1.03","54.02","47.50","68.99","20.09","-1.03","6.00","20.76","51.75","33257.00","29460.00","23539.00","28752.00","52.22","","","","52.85","1.00"
"SOJF","SOJF","SO","","","12.00","06/13/2025","3/15/2030","3/15/2085","0.41","6.50%","","","1098.51","Utility","","69.00","","","","","","25.67","","","","","","","24.92","26.99","24.92","26.99","25.57","0.65","-1.42","58.17","53.63","80.84","24.19","-1.42","0.65","25.13","86.49","100593.00","49960.00","49113.00","66555.00","77.54","75.91","59.62","73.57","64.39","1.00"
"SPMA","SPMA","SPMC","","","8.00","05/15/2025","11/30/2026","11/30/2029","0.17","8.00%","","","20.27","Assetmanagement","","40.00","","","","","","25.00","","","","","","","23.67","25.20","23.67","25.20","24.91","1.24","-0.29","58.17","53.63","73.63","12.31","-0.29","1.24","12.46","82.66","11694.00","8604.00","5658.00","8652.00","46.28","","","","54.51","1.00"
"SPNT PRB","SPNT-B","SPNT","NFF","","9.00","05/15/2025","2/26/2026","NONE","0.50","8.00%","","","116.79","Insurance","","40.00","","","","","","25.35","","","25.22","25.35","0.52","0.00","24.75","25.78","24.31","25.78","25.07","0.32","-0.71","55.84","49.01","84.87","16.73","-0.71","0.76","17.17","85.78","17211.00","20954.00","12420.00","16862.00","57.11","","","","54.42","1.00"
"SSSSL","SSSSL","SSSS","","BB","8.00","06/13/2025","12/30/2024","12/30/2026","0.38","6.00%","24.75","23.35","23.55","Assetmanagement","","69.00","","","","","","24.61","1.26","-0.14","24.61","24.50","0.01","0.47","24.16","25.40","22.39","25.40","24.52","0.36","-0.88","57.53","47.59","84.38","18.52","-0.88","2.13","19.08","76.88","3377.00","1331.00","601.00","1769.00","42.82","","","","50.72","1.00"
"SWKHL","SWKHL","SWKH","","BB","8.00","06/13/2025","Anytime","1/31/2027","0.56","9.00%","","24.80","12.27","Assetmanagement","","69.00","","","","","","25.39","0.59","","25.28","25.35","0.44","0.16","24.59","25.78","24.47","25.88","25.26","0.67","-0.52","56.11","48.52","80.60","14.73","-0.62","0.79","16.16","85.58","4984.00","8416.00","2608.00","5336.00","42.94","","","","50.77","1.00"
"SYF PRB","SYF-B","SYF","NFF","","8.00","08/04/2025","5/15/2029","NONE","0.52","8.25%","","","380.67","Creditservices","","31.00","","","","","","25.45","","","25.00","25.56","1.80","-0.43","23.30","26.71","23.30","26.71","25.11","1.81","-1.60","51.61","50.30","66.67","26.08","-1.60","1.81","27.14","78.96","48183.00","49534.00","39743.00","45820.00","58.92","44.36","86.37","89.70","55.41","1.00"
"TFC PRI","TFC-I","TFC","FLR","","11.50","08/08/2025","9/15/2011","NONE","0.32","4.00%","","","1308.21","Regionalbank","","35.00","","","","","","20.53","","","22.25","23.04","-7.74","-10.90","20.07","24.25","19.32","25.35","20.33","0.26","-3.92","83.18","81.86","85.60","50.47","-5.02","1.01","65.46","84.16","12587.00","16907.00","28051.00","19182.00","63.01","40.74","46.06","71.47","79.82","1.00"
"TFINP","TFINP","TFIN","","","8.00","06/13/2025","6/30/2025","NONE","0.45","7.13%","25.47","19.20","23.50","Regionalbank","","69.00","","","","","","21.78","2.58","-3.69","21.75","22.58","0.15","-3.52","20.26","24.40","18.25","24.40","21.68","1.42","-2.72","57.07","59.62","71.44","37.86","-2.72","3.43","39.69","68.44","2227.00","2587.00","2097.00","2303.00","35.48","","","","53.92","1.00"
"TFSA","TFSA","-","","","8.00","06/13/2025","2/10/2023","3/31/2026","0.44","7.00%","","","-","-","","69.00","","","","","","23.28","","","24.54","24.08","-5.12","-3.34","23.28","26.85","21.60","27.58","23.18","-0.10","-3.67","74.51","59.07","90.00","47.84","-4.40","1.58","58.52","80.45","487.00","436.00","331.00","418.00","53.11","","","","64.08","1.00"
"TPGXL","TPGXL","TPG","","BB","12.00","05/29/2025","3/15/2029","3/15/2064","0.43","6.95%","","","110.28","Assetmanagement","","54.00","","","","","","25.79","","","24.77","25.51","4.12","1.08","23.53","26.33","23.53","27.00","25.62","2.09","-0.71","43.93","45.75","63.25","16.73","-1.38","2.09","24.68","77.14","15221.00","17358.00","20459.00","17679.00","54.89","","","","47.95","1.00"
"TRINI","TRINI","TRIN","","BB","8.00","06/12/2025","9/30/2026","9/30/2029","0.49","7.88%","","","64.65","Assetmanagement","","68.00","","","","","","25.22","","","","","","","24.66","25.65","24.05","26.88","25.10","0.44","-0.55","58.17","53.63","83.40","15.05","-1.78","1.05","29.16","83.90","16873.00","21949.00","7901.00","15574.00","48.16","","","","55.32","1.00"
"TRTN PRA","TRTN-A","-","","","9.00","06/09/2025","3/15/2024","NONE","0.53","8.50%","26.49","25.00","-","-","","65.00","","","","","","25.35","0.35","-1.14","25.32","25.63","0.12","-1.10","23.96","26.25","23.96","26.83","25.20","1.24","-1.05","57.17","52.32","73.63","20.30","-1.63","1.24","27.48","82.66","4753.00","5822.00","4263.00","4946.00","53.11","","","","54.73","1.00"
