PREF IBKR,PREF YF,CMON,FF-FR_,BOND_,CRDT SCORE_,EX-DIV DATE,CALL DATE,MATUR DATE,DIV AMOUNT,COUPON,Aug2022_Price,Oct19_Price,CMON OUTS SHARES,CMON SECTOR,LAST PRICE,TIME TO DIV,DIV ADJ.PRICE,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Last Price,Oct19_diff,Aug2022_diff,SMA88,SMA268,SMA88 chg,SMA268 chg,6M Low,6M High,1Y Low,1Y High,Div adj.price,6M_Low_diff,6M_High_diff,SMA88_chg_norm,SMA268_chg_norm,6M_Low_diff_norm,6M_High_diff_norm,1Y_High_diff,1Y_Low_diff,1Y_High_diff_norm,1Y_Low_diff_norm,ADV_6M,ADV_3M,ADV_15D,AVG_ADV
KEY PRL,KEY-L,KEY,NFF,,10.5,05/28/2025,9/15/2027,NONE,0.39,6.20%,,,1095.55,Regionalbank,,53.0,,,,,,24.58,,,24.35,24.22,0.93,1.5,22.33,25.65,16.3,25.65,24.42,2.09,-1.23,54.484899,44.483798,63.251908,22.194481,-1.23,8.12,22.997199,37.987013,39633,39740,39237,39537
KMPB,KMPB,KMPR,NFF,,10.0,05/30/2025,3/15/2027,3/15/2062,0.37,5.88%,,,63.97,Insurance,,55.0,,,,,,24.05,,,22.77,23.02,5.64,4.47,20.69,24.18,16.62,24.18,23.91,3.22,-0.27,38.895325,35.531274,49.450382,12.102497,-0.27,7.29,12.240896,43.376623,14797,17582,25006,19128
LBRDP,LBRDP,LBRDA,,,8.0,06/27/2025,,3/9/2039,0.44,7.00%,26.23,21.31,143.16,Communicationservices,,83.0,,,,,,25.04,3.73,-1.19,24.57,24.19,1.92,3.53,23.39,26.88,20.9,26.88,25.01,1.62,-1.87,51.208109,38.364732,68.992366,28.92247,-1.87,4.11,30.168067,64.025974,12545,4194,5505,7414
LNC PRD,LNC-D,LNC,,,11.0,05/15/2025,12/1/2027,NONE,0.56,9.00%,,26.41,170.70,Insurance,,40.0,,,,,,26.76,0.35,,26.82,27.53,-0.21,-2.81,25.78,28.89,25.4,28.89,26.45,0.67,-2.44,58.258171,57.475509,80.59542,34.914586,-2.44,1.05,36.554622,83.896104,25010,29535,37902,30816
MBINL,MBINL,MBIN,,,8.0,06/12/2025,1/1/2030,NONE,0.48,7.63%,,,45.76,Regionalbank,,68.0,,,,,,,,,,,,,22.83,25.9,22.83,25.9,23.13,0.3,-2.77,,,85.114504,38.383706,-2.77,0.3,40.252101,88.766234,62273,32142,20006,38140
MBINM,MBINM,MBIN,NFF,,8.0,06/13/2025,10/1/2027,NONE,0.52,8.25%,,,45.76,Regionalbank,,69.0,,,,,,,,,25.37,25.73,-1.76,-3.15,24.8,26.92,21.6,26.92,24.8,0.0,-2.12,63.388498,58.500377,88.778626,31.550591,-2.12,3.2,32.969188,69.935065,5806,6472,10187,7488
MBNKP,MBNKP,MFIN,FF,,8.0,06/16/2025,4/1/2025,NONE,0.68,8.00%,,,23.24,Creditservices,,72.0,,,,,,,,,25.44,25.27,-0.04,0.62,24.34,27.0,22.01,27.0,25.29,0.95,-1.71,57.69549,47.136398,77.175573,27.240473,-1.71,3.28,28.37535,69.415584,3073,4743,4468,4095
MER PRK,MER-K,BAC,,TP,11.5,06/12/2025,12/15/2011,12/15/2066,0.4,6.45%,26.45,24.62,7537.21,Bank,,68.0,,,,,,25.22,0.6,-1.23,25.52,25.72,-1.16,-1.95,25.02,26.49,24.51,26.64,25.12,0.1,-1.37,61.402565,54.883195,87.557252,23.666229,-1.52,0.61,26.246499,86.753247,34876,43775,59430,46027
MET PRA,MET-A,MET,FLR,,11.5,05/30/2025,9/15/2010,NONE,0.36,4.00%,,,671.16,Insurance,,55.0,,,,,,23.49,,,23.97,24.44,-1.99,-3.89,22.07,25.43,22.0,25.43,23.35,1.28,-2.08,64.149772,60.730972,73.145038,31.130092,-2.08,1.35,32.521008,81.948052,33162,31716,37201,34026
METCL,METCL,METC,,BB,8.0,07/15/2025,7/30/2023,7/30/2026,0.56,9.00%,26.32,25.45,54.69,Cokingcoal,,11.0,,,,,,25.68,0.23,-0.64,25.53,25.66,0.58,0.06,24.75,26.1,24.18,26.22,25.19,0.44,-0.91,55.64336,48.824416,83.40458,18.830486,-1.03,1.01,20.756303,84.155844,1910,1670,982,1521
METCZ,METCZ,METC,,,8.0,04/15/2025,11/30/2026,11/30/2029,0.52,8.38%,,,54.69,Cokingcoal,,10.0,,,,,,24.95,,,,,,,23.18,25.59,23.18,25.59,24.49,1.31,-1.1,,,72.778626,20.827858,-1.1,1.31,21.540616,82.207792,9107,6876,2127,6037
MFA PRC,MFA-C,MFA,FF,,8.0,06/02/2025,3/31/2025,NONE,0.41,6.50%,,,102.65,Reit,,58.0,,,,,,23.75,,,24.18,24.1,-1.78,-1.45,21.62,25.03,17.84,25.03,23.6,1.98,-1.43,63.454696,53.376036,64.59542,24.296978,-1.43,5.76,25.238095,53.311688,20769,23163,14051,19328
MFAN,MFAN,MFA,,BB,8.0,08/01/2025,2/15/2026,2/15/2029,0.56,8.88%,,,102.65,Reit,,28.0,,,,,,25.06,,,24.9,25.15,0.68,-0.3,24.02,25.82,24.02,25.82,24.68,0.66,-1.14,55.312371,49.90957,80.717557,21.248357,-1.14,0.66,21.988796,86.428571,13194,15270,12852,13772
MFAO,MFAO,MFA,,BB,8.0,07/30/2025,8/15/2026,8/15/2029,0.56,9.00%,,,102.65,Reit,,26.0,,,,,,25.2,,,25.03,25.26,0.67,-0.24,24.27,25.82,24.27,25.85,24.8,0.53,-1.02,55.34547,49.728711,82.305344,19.986859,-1.05,0.53,20.980392,87.272727,16290,16362,10608,14420
MFICL,MFICL,MFIC,,BB,8.0,05/27/2025,12/15/2025,12/15/2028,0.5,8.00%,,,92.92,Assetmanagement,,52.0,,,,,,25.52,,,25.35,25.42,0.66,0.39,25.1,25.85,25.0,25.85,25.31,0.21,-0.54,55.378568,47.829691,86.21374,14.940867,-0.54,0.31,15.266106,88.701299,5647,5533,2550,4577
MGRE,MGRE,AMG,,BB,12.0,06/26/2025,3/30/2029,3/30/2064,0.42,6.75%,,,28.79,Assetmanagement,,82.0,,,,,,23.7,,,23.78,24.9,-0.33,-4.83,22.51,26.02,22.51,26.51,23.66,1.15,-2.36,58.655358,63.564431,74.732824,34.073587,-2.85,1.15,41.148459,83.246753,24186,28025,28248,26820
MHLA,MHLA,MHLD,,BB,8.0,05/30/2025,6/14/2021,6/14/2046,0.41,6.63%,17.51,15.26,99.49,Insurance,,55.0,,,,,,14.69,-0.57,-2.82,14.39,15.25,2.06,-3.7,12.25,17.93,12.25,18.55,14.53,2.28,-3.4,50.744725,60.158252,60.931298,45.00657,-4.02,2.28,54.257703,75.909091,3394,3871,1754,3006
MHNC,MHNC,MHLD,,BB,8.0,05/15/2025,12/1/2018,12/1/2043,0.48,7.75%,18.64,17.6,99.49,Insurance,,40.0,,,,,,16.75,-0.85,-1.89,16.79,17.25,-0.22,-2.92,14.85,19.97,14.85,20.65,16.48,1.63,-3.49,58.29127,57.807084,68.870229,45.952694,-4.17,1.63,55.938375,80.12987,9308,13160,50968,24479
MITN,MITN,MITT,,BB,8.0,08/01/2025,2/15/2026,2/15/2029,0.59,9.50%,,,29.68,Reit,,28.0,,,,,,25.38,,,25.1,25.17,1.13,0.82,21.5,26.25,21.5,26.25,24.97,3.47,-1.28,53.822921,46.533534,46.396947,22.720105,-1.28,3.47,23.557423,68.181818,5371,7137,2172,4893
MITP,MITP,MITT,,BB,8.0,07/30/2025,5/15/2026,5/15/2029,0.59,9.50%,,,29.68,Reit,,26.0,,,,,,25.25,,,25.01,25.14,0.97,0.45,24.2,25.7,24.2,25.8,24.83,0.63,-0.87,54.352503,47.648832,81.083969,18.409987,-0.97,0.63,20.084034,86.623377,11082,10366,5250,8900
MITT PRA,MITT-A,MITT,,,8.0,05/30/2025,9/17/2024,NONE,0.52,8.25%,20.45,17.36,29.68,Reit,,55.0,,,,,,21.46,4.1,1.01,21.8,21.84,-1.55,-1.75,18.6,23.99,15.91,23.99,21.26,2.66,-2.73,62.693422,54.280332,56.290076,37.963206,-2.73,5.35,39.803922,55.974026,3463,2101,1978,2514
MITT PRB,MITT-B,MITT,,,8.0,05/30/2025,9/27/2017,NONE,0.5,8.00%,20.19,16.46,29.68,Reit,,55.0,,,,,,,4.53,0.8,21.04,21.25,-0.24,-1.2,18.41,23.82,15.89,23.82,20.8,2.39,-3.02,58.357468,52.622457,59.587786,41.011827,-3.02,4.91,43.053221,58.831169,9402,7852,6832,8029
MITT PRC,MITT-C,MITT,FF,,8.0,05/30/2025,8/3/2017,NONE,0.71,8.00%,,,29.68,Reit,,55.0,,,,,,24.9,,,24.73,24.82,0.68,0.31,20.65,25.5,17.57,25.5,24.62,3.97,-0.88,55.312371,48.070836,40.290076,18.515112,-0.88,7.05,19.07563,44.935065,9825,10486,5638,8650
MS PRA,MS-A,MS,FLR,,11.0,06/27/2025,7/15/2011,NONE,0.33,4.00%,,,1603.20,Bank,,83.0,,,,,,21.69,,,22.32,23.01,-2.82,-5.74,20.5,24.65,20.31,24.65,21.66,1.16,-2.99,66.89698,66.30746,74.610687,40.696452,-2.99,1.35,42.717087,81.948052,52826,50392,58656,53958
MS PRE,MS-E,MS,,,11.0,06/27/2025,10/15/2023,NONE,0.45,7.13%,26.1,24.99,1603.20,Bank,,83.0,,,,,,25.45,0.46,-0.65,25.41,25.41,0.16,0.15,25.01,25.71,24.93,25.93,25.41,0.4,-0.3,57.033513,48.553127,83.89313,12.417871,-0.52,0.48,15.042017,87.597403,50915,48008,37026,45316
MS PRF,MS-F,MS,,,11.0,06/27/2025,1/15/2024,NONE,0.43,6.88%,26.31,24.43,1603.20,Bank,,83.0,,,,,,25.21,0.78,-1.1,25.26,25.32,-0.2,-0.43,24.87,25.63,24.33,25.83,25.18,0.31,-0.45,58.225072,50.301432,84.992366,13.994744,-0.65,0.85,16.498599,85.194805,51253,50484,43546,48428
MS PRI,MS-I,MS,,,11.0,06/27/2025,10/15/2024,NONE,0.4,6.38%,26.49,23.4,1603.20,Bank,,83.0,,,,,,,1.74,-1.35,24.85,25.13,1.15,0.05,24.21,26.75,23.25,26.75,25.11,0.9,-1.64,53.756723,48.854559,77.78626,26.504599,-1.64,1.86,27.591036,78.636364,67685,77847,65501,70344
MS PRP,MS-P,MS,,,11.0,06/27/2025,10/15/2027,NONE,0.41,6.50%,26.33,24.28,1603.20,Bank,,83.0,,,,,,26.0,1.72,-0.33,25.51,25.89,1.9,0.44,24.7,26.78,24.25,27.14,25.97,1.27,-0.81,51.274307,47.678975,73.267176,17.779238,-1.17,1.72,22.32493,79.545455,48027,56378,53485,52630
MS PRQ,MS-Q,MS,,,11.0,06/30/2025,10/15/2029,NONE,0.41,6.63%,,,1603.20,Bank,,86.0,,,,,,26.12,,,,,,,24.82,27.02,21.92,27.35,26.18,1.36,-0.84,,,72.167939,18.094612,-1.17,4.26,22.32493,63.051948,74578,73893,39441,62637
MSBIP,MSBIP,MSBI,NFF,,8.0,06/16/2025,9/30/2027,NONE,0.48,7.75%,,,21.40,Regionalbank,,72.0,,,,,,22.7,,,23.56,24.5,-3.64,-7.34,22.03,25.66,21.22,26.55,22.6,0.57,-3.06,69.611088,71.130369,81.816794,41.432326,-3.95,1.38,53.473389,81.753247,8404,7288,7125,7605
MTB PRH,MTB-H,MTB,NFF,,10.5,06/02/2025,12/15/2026,NONE,0.35,5.63%,,,160.60,Regionalbank,,58.0,,,,,,25.05,,,24.54,24.74,2.09,1.26,23.02,26.12,20.22,26.12,24.93,1.91,-1.19,50.645428,45.207234,65.450382,21.773982,-1.19,4.71,22.54902,60.12987,16704,21498,26321,21508
MTB PRJ,MTB-J,MTB,,,10.5,06/02/2025,6/15/2029,NONE,0.47,7.50%,,,160.60,Regionalbank,,58.0,,,,,,26.65,,,26.32,26.67,1.27,-0.09,25.0,27.98,24.09,28.04,26.48,1.48,-1.5,53.359537,49.276564,70.70229,25.032852,-1.56,2.39,26.694678,75.194805,53983,56948,47800,52910
NEWTG,NEWTG,NEWT,,BB,8.0,05/30/2025,6/1/2027,6/1/2029,0.53,8.50%,,,27.29,Regionalbank,,55.0,,,,,,24.76,,,24.76,25.08,-0.02,-1.26,24.0,25.84,24.0,25.84,24.55,0.55,-1.29,57.629293,52.803316,82.061069,22.82523,-1.29,0.55,23.669468,87.142857,8240,7574,5170,6995
NEWTH,NEWTH,NEWT,,BB,8.0,07/14/2025,10/15/2026,10/15/2029,0.54,8.63%,,,27.29,Regionalbank,,10.0,,,,,,25.01,,,,,,,23.0,25.95,23.0,25.95,24.52,1.52,-1.43,,,70.21374,24.296978,-1.43,1.52,25.238095,80.844156,13770,11476,7225,10824
NEWTI,NEWTI,NEWT,,BB,8.0,05/15/2025,9/1/2025,9/1/2028,0.5,8.00%,,24.8,27.29,Regionalbank,,40.0,,,,,,24.99,0.2,,24.96,25.11,0.15,-0.45,23.9,26.57,23.48,26.57,24.72,0.82,-1.85,57.066612,50.361718,78.763359,28.712221,-1.85,1.24,29.943978,82.662338,1592,1659,1350,1534
NEWTZ,NEWTZ,NEWT,,,8.0,07/11/2025,2/1/2022,2/1/2026,0.34,5.50%,24.46,23.61,27.29,Regionalbank,,7.0,,,,,,24.91,1.3,0.45,24.74,24.61,0.68,1.23,24.4,25.25,23.1,26.02,24.6,0.2,-0.65,55.312371,45.297664,86.335878,16.09724,-1.42,1.5,25.12605,80.974026,4531,4602,1700,3611
NLY PRF,NLY-F,NLY,FF,,8.0,06/02/2025,9/30/2022,NONE,0.6,6.95%,,,26.45,Reit,,58.0,,,,,,25.44,,,25.45,25.57,-0.05,-0.52,21.75,26.34,21.75,26.34,25.23,3.48,-1.11,57.728589,50.57272,46.274809,20.932983,-1.11,3.48,21.652661,68.116883,51779,58665,45628,52024
NLY PRG,NLY-G,NLY,FF,,8.0,06/02/2025,3/31/2023,NONE,0.55,6.50%,,,26.45,Reit,,58.0,,,,,,25.18,,,24.8,25.18,1.53,-0.01,23.01,25.75,22.39,25.78,24.98,1.97,-0.77,52.498966,49.035418,64.717557,17.358739,-0.8,2.59,18.179272,73.896104,20299,24595,24625,23173
NLY PRI,NLY-I,NLY,FF,,8.0,06/02/2025,6/30/2024,NONE,0.6,6.75%,,,26.45,Reit,,58.0,,,,,,25.39,,,25.41,25.55,-0.07,-0.63,24.15,26.05,22.24,26.05,25.18,1.03,-0.87,57.794787,50.904295,76.198473,18.409987,-0.87,2.94,18.963585,71.623377,26367,29368,30367,28701
NMFCZ,NMFCZ,NMFC,,BB,9.5,08/01/2025,6/17/2027,11/15/2028,0.52,8.25%,,,107.59,Assetmanagement,,28.0,,,,,,25.43,,,25.39,25.52,0.14,-0.37,25.09,26.2,24.95,26.74,25.07,-0.02,-1.13,57.09971,50.120573,89.022901,21.143233,-1.67,0.12,27.927171,89.935065,8999,10653,8658,9436
NREF PRA,NREF-A,NREF,,,8.0,07/11/2025,7/24/2025,NONE,0.53,8.50%,24.0,18.8,17.64,Reit,,7.0,,,,,,23.15,4.35,-0.85,22.71,22.86,1.92,1.27,21.47,24.5,18.0,24.79,22.66,1.19,-1.84,51.208109,45.177091,74.244275,28.607096,-2.13,4.66,33.081232,60.454545,2037,1951,1074,1688
NYMTG,NYMTG,NYMT,,,8.0,03/14/2025,4/1/2027,4/1/2030,0.57,9.13%,,,90.30,Reit,,68.0,,,,,,24.11,,,,,,,22.7,25.69,22.7,25.69,23.97,1.27,-1.72,,,73.267176,27.345598,-1.72,1.27,28.487395,82.467532,24329,26559,15654,22181
NYMTI,NYMTI,NYMT,,BB,8.0,06/12/2025,7/1/2026,7/1/2029,0.57,9.13%,,,90.30,Reit,,68.0,,,,,,24.3,,,,,,,23.09,25.59,23.09,26.0,24.16,1.07,-1.43,,,75.709924,24.296978,-1.84,1.07,29.831933,83.766234,11085,11553,5740,9460
NYMTL,NYMTL,NYMT,NFF,,8.0,07/01/2025,10/15/2026,NONE,0.43,6.88%,,,90.30,Reit,,87.0,,,,,,21.51,,,21.6,21.53,-0.43,-0.11,19.36,23.03,17.55,23.03,21.5,2.14,-1.53,58.986347,49.33685,62.641221,25.348226,-1.53,3.95,26.358543,65.064935,6560,7064,7493,7039
NYMTM,NYMTM,NYMT,FF,,8.0,07/01/2025,1/15/2025,NONE,0.69,7.88%,,,90.30,Reit,,87.0,,,,,,24.29,,,24.43,24.44,-0.57,-0.61,22.5,25.39,20.86,25.39,24.27,1.77,-1.12,59.449731,50.844009,67.160305,21.038108,-1.12,3.41,21.764706,68.571429,19001,23963,22012,21659
NYMTN,NYMTN,NYMT,NFF,,8.0,07/01/2025,10/15/2027,NONE,0.5,8.00%,,,90.30,Reit,,87.0,,,,,,20.82,,,21.77,22.13,-4.34,-5.92,19.21,23.56,18.71,23.56,20.8,1.59,-2.76,71.92801,66.850038,69.358779,38.278581,-2.76,2.09,40.140056,77.142857,7640,8018,9989,8549
OCCIM,OCCIM,OCCI,,Term,8.0,05/20/2025,10/31/2026,10/31/2029,0.16,7.88%,,,20.70,Cef,,45.0,,,,,,24.969,,,,,,,24.18,25.21,24.18,25.21,24.89,0.71,-0.32,,,80.10687,12.628121,-0.32,0.71,12.80112,86.103896,2184,1817,2027,2010
OCCIN,OCCIN,OCCI,,,8.0,05/20/2025,12/31/2023,12/31/2026,0.11,5.25%,22.99,22.07,20.70,Cef,,45.0,,,,,,24.25,2.18,1.26,23.94,23.69,1.29,2.36,23.5,24.56,21.53,24.56,24.2,0.7,-0.36,53.293339,41.891485,80.229008,13.04862,-0.36,2.67,13.2493,73.376623,1607,1815,945,1456
OCCIO,OCCIO,OCCI,,,8.0,05/20/2025,4/30/2023,4/30/2026,0.13,6.13%,24.87,23.35,20.70,Cef,,45.0,,,,,,24.85,1.5,-0.02,24.68,24.59,0.69,1.06,24.2,25.6,22.86,25.6,24.79,0.59,-0.81,55.279272,45.810098,81.572519,17.779238,-0.81,1.93,18.291317,78.181818,925,1011,1559,1165
OCFCP,OCFCP,OCFC,NFF,,8.0,07/25/2025,6/1/2025,NONE,0.44,7.00%,,,58.38,Regionalbank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OFSSH,OFSSH,OFS,,BB,8.0,07/11/2025,10/31/2023,10/31/2028,0.31,4.95%,22.99,21.0,13.41,Cef,,7.0,,,,,,23.18,2.18,0.19,22.67,22.44,2.23,3.28,22.06,23.18,20.52,23.18,22.89,0.83,-0.29,50.182044,39.118312,78.641221,12.312746,-0.29,2.37,12.464986,75.324675,783,788,2640,1404
ONBPO,ONBPO,ONB,,,9.0,08/01/2025,8/20/2025,NONE,0.44,7.00%,,,370.09,Regionalbank,,28.0,,,,,,24.88,,,24.83,25.05,0.19,-0.67,24.44,25.7,21.58,27.0,24.58,0.14,-1.12,56.934216,51.024868,87.068702,21.038108,-2.42,3.0,36.330532,71.233766,5402,7072,7684,6719
ONBPP,ONBPP,ONB,,,9.0,08/01/2025,8/20/2025,NONE,0.44,7.00%,26.93,22.98,370.09,Regionalbank,,28.0,,,,,,25.15,2.17,-1.78,25.02,25.13,0.52,0.08,24.4,25.65,21.6,26.36,24.85,0.45,-0.8,55.841953,48.76413,83.282443,17.674113,-1.51,3.25,26.134454,69.61039,3782,4395,4004,4060
OXLCG,OXLCG,OXLC,,,8.0,06/13/2025,2/28/2030,2/29/2032,0.68,7.95%,,,437.24,Cef,,69.0,,,,,,24.79,,,,,,,24.06,25.01,24.06,25.01,24.63,0.57,-0.38,,,81.816794,13.25887,-0.38,0.57,13.473389,87.012987,25973,25973,40765,30904
OXLCI,OXLCI,OXLC,,BB,8.0,06/13/2025,6/30/2028,6/30/2030,0.55,8.75%,,,437.24,Cef,,69.0,,,,,,,,,,,,,24.93,26.18,24.93,26.18,25.52,0.59,-0.66,,,81.572519,16.202365,-0.66,0.59,16.610644,86.883117,11769,12162,5571,9834
OXLCL,OXLCL,OXLC,,BB,8.0,06/13/2025,3/16/2024,3/31/2031,0.42,6.75%,24.65,22.68,437.24,Cef,,69.0,,,,,,,0.92,-1.05,23.39,23.73,0.91,-0.56,22.75,24.68,22.1,24.68,23.5,0.75,-1.18,54.551096,50.693293,79.618321,21.668857,-1.18,1.4,22.436975,81.623377,2709,2805,2663,2726
OXLCN,OXLCN,OXLC,,Term,8.0,05/16/2025,6/30/2024,6/30/2029,0.15,7.13%,24.6,22.92,437.24,Cef,,41.0,,,,,,,1.32,-0.36,23.98,24.12,1.08,0.51,23.4,24.5,22.11,24.5,24.16,0.76,-0.34,53.988415,47.467973,79.496183,12.838371,-0.34,2.05,13.02521,77.402597,2380,2411,3837,2876
OXLCO,OXLCO,OXLC,,,8.0,05/16/2025,8/31/2024,8/31/2029,0.13,6.00%,23.37,21.49,437.24,Cef,,41.0,,,,,,23.18,1.69,-0.19,22.87,22.82,1.34,1.59,22.28,23.29,20.7,23.47,23.11,0.83,-0.18,53.127844,44.212509,78.641221,11.156373,-0.36,2.41,13.2493,75.064935,1814,1382,2449,1882
OXLCP,OXLCP,OXLC,,,8.0,05/16/2025,2/28/2023,2/28/2027,0.13,6.25%,24.0,22.74,437.24,Cef,,41.0,,,,,,24.35,1.6,0.34,24.22,24.01,0.51,1.38,23.75,24.46,22.54,24.46,24.27,0.52,-0.19,55.875052,44.845516,82.427481,11.261498,-0.19,1.73,11.344538,79.480519,4406,5226,3095,4242
OXLCZ,OXLCZ,OXLC,,BB,8.0,06/13/2025,1/31/2024,1/31/2027,0.31,5.00%,23.69,22.31,437.24,Cef,,69.0,,,,,,24.03,1.72,0.34,23.9,23.7,0.53,1.4,23.44,24.37,21.93,24.37,23.96,0.52,-0.41,55.808854,44.78523,82.427481,13.574244,-0.41,2.03,13.809524,77.532468,4848,5085,6177,5370
OXSQG,OXSQG,OXSQ,,BB,8.0,06/20/2025,5/31/2024,7/31/2028,0.34,5.50%,23.55,21.5,71.37,Cef,,76.0,,,,,,23.88,2.38,0.33,23.29,23.12,2.53,3.3,22.75,23.9,21.39,23.9,23.83,1.08,-0.07,49.189077,39.058026,75.587786,10.0,-0.07,2.44,10.0,74.87013,2172,3747,10275,5398
OXSQZ,OXSQZ,OXSQ,,BB,8.0,06/20/2025,4/30/2022,4/30/2026,0.39,6.25%,24.7,23.48,71.37,Cef,,76.0,,,,,,25.17,1.69,0.47,24.83,24.64,1.38,2.17,24.3,25.22,23.27,25.22,25.11,0.81,-0.11,52.995449,42.464205,78.885496,10.420499,-0.11,1.84,10.448179,78.766234,1949,2367,3415,2577
PBI PRB,PBI-B,PBI,,BB,8.0,05/23/2025,3/7/2018,3/7/2043,0.42,6.70%,23.44,16.07,183.19,Integratedfreight&logistics,,48.0,,,,,,19.14,3.07,-4.3,19.64,19.77,-2.56,-3.18,17.31,22.23,14.77,22.23,18.94,1.63,-3.29,66.036409,58.590806,68.870229,43.850197,-3.29,4.17,46.078431,63.636364,20547,20716,22824,21362
PDPA,PDPA,-,,,8.0,05/16/2025,12/31/2026,12/31/2029,0.17,8.00%,,,-,-,,41.0,,,,,,25.05,,,,,,,24.3,25.84,24.3,25.84,24.96,0.66,-0.88,,,80.717557,18.515112,-0.88,0.66,19.07563,86.428571,3856,2190,1992,2679
PMT PRA,PMT-A,PMT,,,8.0,05/28/2025,3/15/2024,NONE,0.51,8.13%,24.77,20.8,87.13,Reit,,53.0,,,,,,23.74,2.94,-1.03,24.17,24.33,-1.78,-2.44,22.39,26.0,20.11,26.0,23.53,1.14,-2.47,63.454696,56.360211,74.854962,35.229961,-2.47,3.42,36.890756,68.506494,10672,6995,9033,8900
PMT PRB,PMT-B,PMT,,,8.0,05/28/2025,6/15/2024,NONE,0.5,8.00%,25.0,20.27,87.13,Reit,,53.0,,,,,,23.53,3.26,-1.47,24.15,24.19,-2.56,-2.73,22.76,25.21,19.8,25.21,23.32,0.56,-1.89,66.036409,57.234363,81.938931,29.13272,-1.89,3.52,30.392157,67.857143,14336,13798,11574,13236
PMT PRC,PMT-C,PMT,,,8.0,05/28/2025,8/24/2026,NONE,0.42,6.75%,21.21,16.38,87.13,Reit,,53.0,,,,,,18.88,2.5,-2.33,19.15,19.74,-1.42,-4.34,17.51,21.66,16.04,21.66,18.71,1.2,-2.95,62.263136,62.087415,74.122137,40.275953,-2.95,2.67,42.268908,73.376623,36799,37916,17965,30893
PMTU,PMTU,PMT,,BB,8.0,06/13/2025,9/30/2025,9/30/2028,0.53,8.50%,,24.25,87.13,Reit,,69.0,,,,,,25.23,0.98,,25.34,25.55,-0.43,-1.24,24.46,26.14,23.75,26.49,25.11,0.65,-1.03,58.986347,52.743029,80.839695,20.091984,-1.38,1.36,24.677871,81.883117,4652,7218,1860,4577
PMTV,PMTV,PMT,,,8.0,06/13/2025,2/15/2027,2/15/2030,0.56,9.00%,,,87.13,Reit,,69.0,,,,,,25.26,,,,,,,24.5,25.79,24.5,25.79,25.13,0.63,-0.66,,,81.083969,16.202365,-0.66,0.63,16.610644,86.623377,41111,41111,31031,37751
PNFPP,PNFPP,PNFP,,,8.0,05/15/2025,9/1/2025,NONE,0.42,6.75%,26.08,21.0,77.52,Regionalbank,,40.0,,,,,,24.25,3.25,-1.83,24.37,24.4,-0.48,-0.62,23.68,25.29,20.5,25.29,24.02,0.34,-1.27,59.151841,50.874152,84.625954,22.61498,-1.27,3.52,23.445378,67.857143,11688,13046,11928,12221
PRIF PRD,PRIF-D,-,,,8.0,06/20/2025,3/31/2022,6/30/2029,0.44,7.00%,24.79,22.45,-,-,,76.0,,,,,,24.65,2.2,-0.14,24.16,24.01,2.02,2.67,23.39,24.96,20.3,24.96,24.58,1.19,-0.38,50.87712,40.957046,74.244275,13.25887,-0.38,4.28,13.473389,62.922078,729,867,1134,910
PRIF PRF,PRIF-F,-,,,8.0,06/20/2025,2/25/2023,6/30/2027,0.41,6.63%,24.6,23.37,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRIF PRH,PRIF-H,-,,,8.0,06/20/2025,5/6/2023,12/31/2026,0.38,6.00%,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRIF PRI,PRIF-I,-,,,8.0,06/20/2025,6/17/2024,6/30/2028,0.38,6.13%,23.73,22.13,-,-,,76.0,,,,,,25.02,2.89,1.29,23.83,23.44,5.01,6.75,23.0,25.51,21.48,25.51,24.96,1.96,-0.55,40.980554,28.658628,64.839695,15.045992,-0.55,3.48,15.378151,68.116883,3131,4337,9284,5584
PRIF PRJ,PRIF-J,-,,,8.0,06/20/2025,8/10/2024,12/31/2028,0.38,6.00%,23.06,22.36,-,-,,76.0,,,,,,23.73,1.37,0.67,23.18,23.07,2.38,2.86,22.59,23.99,21.2,23.99,23.67,1.08,-0.32,49.685561,40.384326,75.587786,12.628121,-0.32,2.47,12.80112,74.675325,5038,6380,11121,7513
PRIF PRK,PRIF-K,-,,,8.0,06/20/2025,9/30/2026,NONE,0.44,7.00%,23.93,19.45,-,-,,76.0,,,,,,23.62,4.17,-0.31,22.48,21.96,5.08,7.54,20.2,24.5,18.96,24.5,23.55,3.35,-0.95,40.748862,26.277317,47.862595,19.250986,-0.95,4.59,19.859944,60.909091,1369,891,917,1059
PRIF PRL,PRIF-L,-,,,8.0,06/20/2025,2/28/2025,3/31/2029,0.4,6.38%,24.3,21.96,-,-,,76.0,,,,,,23.78,1.82,-0.52,23.5,23.39,1.17,1.65,22.12,24.27,21.44,24.27,23.72,1.6,-0.55,53.690525,44.03165,69.236641,15.045992,-0.55,2.28,15.378151,75.909091,1585,1728,2108,1807
