PREF IBKR,PREF YF,CMON,FF-FR_,BOND_,CRDT SCORE_,EX-DIV DATE,CALL DATE,MATUR DATE,DIV AMOUNT,COUPON,Aug2022_Price,Oct19_Price,CMON OUTS SHARES,CMON SECTOR,LAST PRICE,TIME TO DIV,DIV ADJ.PRICE,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Last Price,Oct19_diff,Aug2022_diff,SMA88,SMA268,SMA88 chg,SMA268 chg,6M Low,6M High,1Y Low,1Y High,Div adj.price,6M_Low_diff,6M_High_diff,SMA88_chg_norm,SMA268_chg_norm,6M_Low_diff_norm,6M_High_diff_norm,1Y_High_diff,1Y_Low_diff,1Y_High_diff_norm,1Y_Low_diff_norm,ADV_6M,ADV_3M,ADV_15D,AVG_ADV
PRIF PRK,PRIF-K,-,,,8.0,06/20/2025,9/30/2026,NONE,0.44,7.00%,23.93,19.45,-,-,,18.0,,,,,,22.47,3.3,-1.18,22.23,21.79,2.35,4.41,20.2,23.29,18.96,23.29,22.4,2.2,-0.89,29.773341,28.37516,43.271028,19.752883,-0.89,3.44,17.262411,66.533333,1443,962,606,1004
PRIF PRL,PRIF-L,-,,,8.0,06/20/2025,2/28/2025,3/31/2029,0.4,6.38%,24.3,21.96,-,-,,18.0,,,,,,23.48,1.24,-1.1,23.44,23.31,-1.01,-0.48,22.12,24.27,21.44,24.27,22.88,0.76,-1.39,44.279547,45.014887,70.186916,26.342669,-1.39,1.44,22.93617,79.082353,1529,1645,2711,1962
QVCC,QVCC,QVCGA,,BB,9.5,05/30/2025,11/26/2024,11/26/2068,0.39,6.25%,21.68,8.35,403.43,Internetretail,,87.0,,,,,,8.14,-0.35,-13.68,10.26,11.87,-22.05,-32.62,7.42,14.19,7.42,15.1,7.99,0.57,-6.2,,,73.738318,89.736409,-7.11,0.57,87.843972,84.541176,39187,50681,97102,62323
QVCD,QVCD,QVCGA,,BB,9.5,05/30/2025,9/13/2023,9/13/2067,0.4,6.38%,22.05,8.31,403.43,Internetretail,,87.0,,,,,,8.08,-0.4,-14.14,10.35,11.97,-23.56,-33.9,7.23,14.12,7.23,15.2,7.9,0.67,-6.22,,,71.869159,90.0,-7.3,0.67,90.0,83.913725,17390,21095,31045,23177
RC PRE,RC-E,RC,,,8.0,06/27/2025,6/10/2026,NONE,0.41,6.50%,20.71,17.39,172.29,Reit,,25.0,,,,,,15.55,-1.64,-4.96,16.57,18.05,-4.95,-12.76,14.87,19.73,14.87,19.73,15.45,0.58,-4.28,61.2898,86.801361,73.551402,64.431631,-4.28,0.58,55.730496,84.478431,11997,14674,14577,13750
RCB,RCB,RC,,BB,8.0,01/09/2025,7/30/2022,7/30/2026,0.39,6.20%,24.25,23.45,172.29,Reit,,36.0,,,,,,23.86,0.12,-0.68,24.17,24.22,-2.5,-2.68,23.5,24.85,22.93,24.85,23.34,-0.16,-1.51,50.712358,52.501063,87.383178,27.924217,-1.51,0.41,24.297872,85.545098,19291,33530,19406,24076
RCC,RCC,RC,,BB,8.0,06/24/2025,2/15/2023,2/15/2026,0.36,5.75%,23.91,23.74,172.29,Reit,,22.0,,,,,,24.34,0.23,0.06,24.56,24.4,-2.39,-1.77,23.97,26.87,23.0,26.87,23.7,-0.27,-3.17,50.237453,49.404509,89.439252,49.802306,-3.17,0.7,43.134752,83.72549,17755,27498,11551,18935
RCD,RCD,RC,,,8.0,05/30/2025,12/15/2026,12/15/2029,0.56,9.00%,,,172.29,Reit,,87.0,,,,,,22.96,,,,,,,22.91,25.55,22.91,25.55,22.89,-0.02,-2.66,,,84.766355,43.080725,-2.66,-0.02,37.347518,88.243137,36500,27580,14611,26230
RF PRC,RF-C,RF,NFF,,10.5,07/09/2025,8/15/2029,NONE,0.36,5.70%,,,898.77,Regionalbank,,37.0,,,,,,23.95,,,23.67,23.85,-4.2,-4.91,21.94,25.56,16.63,25.56,22.47,0.53,-3.09,58.051808,60.089324,74.485981,48.747941,-3.09,5.84,42.22695,51.47451,34146,30666,39663,34825
RF PRF,RF-F,RF,NFF,,10.5,06/02/2025,9/15/2029,NONE,0.43,6.95%,,,898.77,Regionalbank,,0.0,,,,,,25.12,,,,,,,24.2,26.67,23.61,26.67,25.06,0.86,-1.61,,,68.317757,29.242175,-1.61,1.45,25.432624,79.019608,48710,41260,39914,43295
RITM PRA,RITM-A,RITM,FF,,8.0,07/25/2025,8/15/2024,NONE,0.64,7.50%,,,529.83,Reit,,53.0,,,,,,25.26,,,25.34,25.34,-0.7,-0.72,24.36,26.22,21.65,26.22,24.9,0.54,-1.32,42.941176,45.831561,74.299065,25.420099,-1.32,3.25,22.141844,67.72549,19769,20667,7907,16115
RITM PRB,RITM-B,RITM,FF,,8.0,07/25/2025,8/15/2024,NONE,0.63,7.13%,,,529.83,Reit,,53.0,,,,,,25.26,,,25.2,25.2,-0.48,-0.49,24.07,25.86,20.4,25.86,24.82,0.75,-1.04,41.991365,45.048915,70.373832,21.729819,-1.04,4.42,18.964539,60.384314,28531,29775,12084,23463
RITM PRC,RITM-C,RITM,FF,,8.0,07/25/2025,2/15/2025,NONE,0.59,6.38%,,,529.83,Reit,,53.0,,,,,,24.64,,,24.65,24.26,-1.18,0.43,22.8,25.18,18.25,25.18,24.12,1.32,-1.06,45.013492,41.918333,59.719626,21.99341,-1.06,5.87,19.191489,51.286275,37108,43135,29041,36428
RITM PRD,RITM-D,RITM,NFF,,8.0,07/25/2025,11/15/2026,NONE,0.44,7.00%,,,529.83,Reit,,53.0,,,,,,24.05,,,23.98,23.81,-0.46,0.27,22.33,24.7,19.34,25.26,23.69,1.36,-1.01,41.905019,42.462782,58.971963,21.334432,-1.57,4.35,24.978723,60.823529,29699,33551,30300,31183
RIV PRA,RIV-A,RIV,,,12.0,08/01/2025,5/15/2027,NONE,0.38,6.00%,25.01,22.06,21.47,Cef,,60.0,,,,,,22.75,0.82,-2.13,23.35,23.43,-2.03,-2.35,22.4,24.8,21.89,24.8,22.75,0.35,-2.05,48.683216,51.378137,77.850467,35.041186,-2.05,0.86,30.425532,82.721569,5713,4721,4836,5090
RJF PRB,RJF-B,RJF,,,9.5,06/13/2025,7/1/2026,NONE,0.4,6.38%,,,201.75,Assetmanagement,,11.0,,,,,,25.42,,,25.24,25.22,0.98,1.07,24.76,26.45,24.6,26.45,25.14,0.38,-1.31,35.688073,39.740536,77.28972,25.288303,-1.31,0.54,22.028369,84.729412,4362,3957,1899,3406
RLJ PRA,RLJ-A,RLJ,,,8.0,06/27/2025,NONE,NONE,0.49,7.80%,26.33,23.55,151.76,Reit,,25.0,,,,,,24.78,1.24,-1.54,24.69,25.12,0.42,-1.33,22.8,26.63,22.8,26.63,24.44,1.64,-2.19,38.105774,47.907274,53.738318,36.886326,-2.19,1.64,32.014184,77.827451,22402,21915,18310,20876
RPT PRC,RPT-C,RPT,NFF,,8.0,07/30/2025,5/15/2030,NONE,0.49,9.88%,,,45.42,Reit,,58.0,,,,,,24.82,,,,,,,24.22,25.5,24.22,25.5,25.05,0.83,-0.45,,,68.878505,13.953871,-0.45,0.83,12.269504,82.909804,10074,10074,6401,8850
RWAYL,RWAYL,RWAY,,BB,8.0,05/15/2025,7/28/2024,7/28/2027,0.47,7.50%,25.4,24.3,37.35,Creditservices,,72.0,,,,,,25.0,0.69,-0.41,25.03,25.03,-0.16,-0.15,24.58,25.44,23.65,25.44,24.9,0.32,-0.54,40.609822,43.891961,78.411215,15.140033,-0.54,1.25,13.29078,80.27451,4164,4546,3978,4229
RWAYZ,RWAYZ,RWAY,,BB,8.0,05/15/2025,12/31/2024,12/31/2027,0.5,8.00%,,24.52,37.35,Creditservices,,72.0,,,,,,25.14,0.7,,25.21,25.22,0.05,0.02,24.83,25.51,24.03,25.7,25.12,0.29,-0.39,39.703184,43.313484,78.971963,13.163097,-0.58,1.09,13.744681,81.278431,3466,3265,2580,3104
RWT PRA,RWT-A,RWT,NFF,,8.0,06/27/2025,4/15/2028,NONE,0.63,10.00%,,,132.98,Reit,,25.0,,,,,,24.5,,,24.78,25.21,-1.12,-2.82,20.77,26.5,20.0,26.5,24.05,3.28,-2.45,44.754452,52.977456,23.084112,40.313015,-2.45,4.05,34.964539,62.705882,7912,6886,5114,6637
RWTN,RWTN,RWT,,BB,8.0,05/15/2025,3/1/2026,3/1/2029,0.57,9.13%,,,132.98,Reit,,72.0,,,,,,24.56,,,24.74,25.08,-0.62,-1.94,22.48,25.89,22.48,27.1,24.48,2.0,-1.41,42.595791,49.982986,47.009346,26.60626,-2.62,2.0,36.893617,75.568627,8276,7595,4451,6774
RWTO,RWTO,RWT,,BB,8.0,05/15/2025,9/1/2026,9/1/2029,0.56,9.00%,,,132.98,Reit,,72.0,,,,,,24.28,,,,,,,22.25,26.0,22.25,26.0,24.55,2.3,-1.45,,,41.401869,27.133443,-1.45,2.3,23.617021,73.686275,11185,10294,5512,8997
RWTP,RWTP,RWT,,,8.0,05/15/2025,3/1/2027,3/1/2030,0.85,9.13%,,,132.98,Reit,,72.0,,,,,,24.23,,,,,,,22.7,25.25,22.7,25.25,24.08,1.38,-1.17,,,58.598131,23.443163,-1.17,1.38,20.439716,79.458824,22533,22533,11429,18832
RZB,RZB,RGA,,,12.0,05/30/2025,6/15/2026,6/15/2056,0.36,5.75%,,,66.07,Insurance,,87.0,,,,,,24.52,,,24.79,24.93,-0.44,-1.0,24.11,26.0,23.44,26.47,24.67,0.56,-1.33,41.818672,46.784347,73.925234,25.551895,-1.8,1.23,27.588652,80.4,26574,27350,46209,33378
RZC,RZC,RGA,,,12.0,06/27/2025,10/15/2027,10/15/2052,0.45,7.13%,,,66.07,Insurance,,25.0,,,,,,25.77,,,25.87,26.15,-0.48,-1.58,24.74,27.33,24.74,29.2,25.41,0.67,-1.92,41.991365,48.757975,71.869159,33.327842,-3.79,0.67,50.170213,83.913725,29361,30433,21380,27058
SACH PRA,SACH-A,SACH,,,8.0,06/13/2025,6/29/2026,NONE,0.48,7.75%,24.15,19.69,47.31,Reit,,11.0,,,,,,16.4,-5.04,-9.5,15.92,19.2,-7.96,-23.7,12.54,23.78,12.54,25.06,14.23,1.69,-9.55,74.284943,,52.803738,,-10.83,1.69,,77.513725,6962,6503,4879,6115
SAJ,SAJ,SAR,,BB,8.0,05/15/2025,10/27/2024,10/31/2027,0.5,8.00%,,24.68,15.36,Assetmanagement,,72.0,,,,,,25.55,0.8,,25.36,25.27,0.47,0.84,24.74,25.75,24.2,26.49,25.38,0.64,-0.37,37.889908,40.523182,72.429907,12.899506,-1.11,1.18,19.758865,80.713725,2409,2273,2127,2270
SAT,SAT,SAR,,BB,8.0,05/15/2025,4/27/2024,4/30/2027,0.38,6.00%,24.99,23.3,15.36,Assetmanagement,,72.0,,,,,,24.5,1.13,-0.56,24.57,24.43,-0.57,-0.02,23.91,25.16,22.81,25.16,24.35,0.44,-0.81,42.379924,43.449596,76.168224,18.698517,-0.81,1.54,16.35461,78.454902,6057,7786,4036,5960
SAY,SAY,SAR,,BB,8.0,05/15/2025,12/13/2024,12/31/2027,0.51,8.13%,,25.01,15.36,Assetmanagement,,72.0,,,,,,25.3,0.15,,25.34,25.29,-0.72,-0.53,24.9,25.98,24.37,25.98,25.06,0.16,-0.92,43.027523,45.185028,81.401869,20.14827,-0.92,0.69,17.602837,83.788235,3512,3619,4873,4001
SAZ,SAZ,SAR,,BB,8.0,05/15/2025,4/14/2025,4/15/2028,0.53,8.50%,,25.03,15.36,Assetmanagement,,72.0,,,,,,25.23,0.12,,25.37,25.43,-0.85,-1.09,24.9,26.0,24.75,26.0,25.04,0.14,-0.96,43.588775,47.0906,81.775701,20.675453,-0.96,0.29,18.056738,86.298039,4236,5610,6790,5546
SB PRC,SB-C,SB,,,8.0,07/16/2025,5/31/2019,NONE,0.5,8.00%,25.2,24.98,105.27,Marineshipping,,44.0,,,,,,,0.43,0.21,25.35,25.54,0.25,-0.51,24.85,26.5,24.31,26.5,25.15,0.3,-1.35,38.839719,45.116972,78.785047,25.815486,-1.35,0.84,22.48227,82.847059,1074,924,601,866
SB PRD,SB-D,SB,,,8.0,07/16/2025,6/30/2019,NONE,0.5,8.00%,,,105.27,Marineshipping,,44.0,,,,,,25.31,,,25.35,25.63,0.03,-1.04,24.17,26.14,24.17,26.9,25.1,0.93,-1.04,39.78953,46.920459,67.009346,21.729819,-1.8,0.93,27.588652,82.282353,1514,1362,1169,1348
SCCC,SCCC,SACH,,BB,8.0,06/13/2025,9/30/2022,9/30/2025,0.48,7.75%,25.2,23.66,47.31,Reit,,11.0,,,,,,25.25,1.49,-0.05,24.74,24.74,1.68,1.64,23.99,25.4,22.92,25.4,24.73,0.74,-0.67,32.665947,37.800936,70.560748,16.853377,-0.67,1.81,14.765957,76.760784,5284,3411,2176,3624
SCCD,SCCD,SACH,,,8.0,06/13/2025,9/20/2023,9/30/2026,0.38,6.00%,23.82,21.5,47.31,Reit,,11.0,,,,,,20.98,-0.42,-2.74,20.93,21.57,0.72,-2.29,19.0,23.1,19.0,23.26,20.75,1.75,-2.35,36.810577,51.173969,51.682243,38.995058,-2.51,1.75,35.64539,77.137255,4942,3643,2098,3561
SCCE,SCCE,SACH,,BB,8.0,06/13/2025,3/9/2024,3/30/2027,0.38,6.00%,23.08,20.88,47.31,Reit,,11.0,,,,,,18.75,-1.92,-4.12,19.57,20.81,-3.09,-8.9,18.05,22.53,18.05,23.33,18.63,0.58,-3.9,53.259579,73.666525,73.551402,59.423394,-4.7,0.58,60.496454,84.478431,5836,4982,3075,4631
SCCF,SCCF,SACH,,BB,8.0,06/13/2025,5/11/2024,6/30/2027,0.45,7.13%,24.65,21.8,47.31,Reit,,11.0,,,,,,18.75,-2.87,-5.72,19.43,21.03,-2.56,-10.0,17.94,22.94,17.94,24.05,18.54,0.6,-4.4,50.971398,77.409613,73.17757,66.01318,-5.51,0.6,69.687943,84.352941,4248,3604,1727,3193
SCCG,SCCG,SACH,,BB,8.0,06/13/2025,8/23/2024,9/30/2027,0.5,8.00%,,22.8,47.31,Reit,,11.0,,,,,,19.43,-3.81,,20.34,21.84,-6.63,-13.07,18.75,24.33,18.75,24.45,18.55,-0.2,-5.78,68.542903,87.856231,88.130841,84.200988,-5.9,-0.2,74.113475,89.372549,6191,4551,1592,4111
SCE PRJ,SCE-J,EIX,NFF,,10.5,06/13/2025,9/15/2025,NONE,0.34,5.38%,,,384.94,Utility,,11.0,,,,,,22.8,,,22.7,23.7,0.44,-3.78,20.7,25.1,18.94,25.1,22.5,1.8,-2.6,38.019428,56.244151,50.747664,42.289951,-2.6,3.56,36.666667,65.780392,49496,33036,22506,35013
SCE PRK,SCE-K,EIX,NFF,,10.5,06/13/2025,3/15/2026,NONE,0.34,5.45%,,,384.94,Utility,,11.0,,,,,,22.89,,,23.27,24.18,-1.44,-5.18,21.91,25.37,20.98,25.49,22.63,0.72,-2.74,46.135996,61.008082,70.934579,44.135091,-2.86,1.65,39.617021,77.764706,39843,54718,60079,51547
SCE PRM,SCE-M,EIX,,TP,10.5,06/13/2025,11/22/2028,NONE,0.47,7.50%,,,384.94,Utility,,11.0,,,,,,22.89,,,23.29,25.41,-1.63,-9.85,22.02,27.55,22.02,27.55,22.5,0.48,-5.05,46.956287,76.899192,75.420561,74.579901,-5.05,0.48,64.468085,85.105882,40522,42289,41512,41441
SCE PRN,SCE-N,EIX,,TP,10.5,06/13/2025,5/13/2029,NONE,0.43,6.95%,,,384.94,Utility,,11.0,,,,,,21.96,,,,,,,20.71,27.12,20.71,27.12,21.34,0.63,-5.78,,,72.616822,84.200988,-5.78,0.63,72.751773,84.164706,42991,38101,25232,35441
SEAL PRA,SEAL-A,SEAL,,,8.0,06/27/2025,10/5/2021,NONE,0.56,9.00%,,,-,-,,25.0,,,,,,25.32,,,25.39,25.52,-0.42,-0.92,24.5,26.0,23.6,26.49,24.88,0.38,-1.12,41.732326,46.512123,77.28972,22.784185,-1.61,1.28,25.432624,80.086275,4512,4860,3166,4179
SEAL PRB,SEAL-B,SEAL,NFF,,8.0,06/27/2025,10/15/2027,NONE,0.53,8.50%,,,-,-,,25.0,,,,,,25.58,,,25.41,25.69,-0.53,-1.58,23.92,26.75,22.9,27.44,24.9,0.98,-1.85,42.207232,48.757975,66.074766,32.405272,-2.54,2.0,35.985816,75.568627,6449,7012,3756,5739
SNV PRD,SNV-D,SNV,FF,,8.0,06/13/2025,6/21/2023,NONE,0.5,6.30%,,,138.77,Regionalbank,,11.0,,,,,,25.2,,,25.03,25.15,-0.86,-1.34,23.51,25.75,22.8,25.8,24.37,0.86,-1.38,43.631948,47.941302,68.317757,26.210873,-1.43,1.57,23.390071,78.266667,14511,10708,9953,11724
SNV PRE,SNV-E,SNV,FF,,8.0,06/13/2025,7/1/2024,NONE,0.53,5.88%,,,138.77,Regionalbank,,11.0,,,,,,25.84,,,25.68,25.75,0.86,0.57,24.21,26.86,19.77,26.86,25.43,1.22,-1.43,36.206152,41.44194,61.588785,26.869852,-1.43,5.66,23.390071,52.603922,41457,41549,14532,32513
SOJF,SOJF,SO,,,12.0,06/13/2025,3/15/2030,3/15/2085,0.41,6.50%,,,1098.51,Utility,,11.0,,,,,,25.69,,,,,,,24.92,26.99,24.92,26.99,25.05,0.13,-1.94,,,81.962617,33.591433,-1.94,0.13,29.177305,87.301961,108718,104635,36802,83385
SPMA,SPMA,SPMC,,,8.0,05/15/2025,11/30/2026,11/30/2029,0.17,8.00%,,,20.27,Assetmanagement,,72.0,,,,,,24.78,,,,,,,23.67,25.2,23.67,25.2,24.86,1.19,-0.34,,,62.149533,12.504119,-0.34,1.19,11.021277,80.65098,12417,9537,6189,9381
SPNT PRB,SPNT-B,SPNT,NFF,,9.0,05/15/2025,2/26/2026,NONE,0.5,8.00%,,,116.79,Insurance,,72.0,,,,,,25.2,,,25.26,25.35,-0.55,-0.9,24.75,25.78,23.89,25.78,25.02,0.27,-0.76,42.293578,46.444066,79.345794,18.039539,-0.76,1.13,15.787234,81.027451,18354,21122,14234,17904
SSSSL,SSSSL,SSSS,,BB,8.0,06/13/2025,12/30/2024,12/30/2026,0.38,6.00%,24.75,23.35,23.55,Assetmanagement,,11.0,,,,,,24.7,1.3,-0.1,24.6,24.45,0.21,0.83,24.16,25.4,22.39,25.4,24.32,0.16,-1.08,39.012412,40.55721,81.401869,22.257002,-1.08,1.93,19.41844,76.007843,4350,1392,3949,3230
SWKHL,SWKHL,SWKH,,BB,8.0,06/13/2025,Anytime,1/31/2027,0.56,9.00%,,24.8,12.27,Assetmanagement,,11.0,,,,,,25.58,0.78,,25.27,25.32,1.22,1.02,24.59,25.8,24.47,25.88,25.09,0.5,-0.71,34.651916,39.910676,75.046729,17.38056,-0.79,0.62,16.12766,84.227451,4883,8390,2027,5100
SYF PRB,SYF-B,SYF,NFF,,8.0,08/04/2025,5/15/2029,NONE,0.52,8.25%,,,380.67,Creditservices,,63.0,,,,,,25.06,,,25.16,25.57,-0.78,-2.39,23.3,26.71,23.3,26.71,24.8,1.5,-1.91,43.286562,51.514249,56.35514,33.196046,-1.91,1.5,28.836879,78.705882,53179,49825,40271,47758
TFC PRI,TFC-I,TFC,FLR,,11.5,08/08/2025,9/15/2011,NONE,0.32,4.00%,,,1308.21,Regionalbank,,67.0,,,,,,21.95,,,22.82,23.12,-2.96,-4.24,20.4,24.6,19.32,25.35,22.06,1.66,-2.54,52.698327,57.809443,53.364486,41.499176,-3.29,2.74,44.496454,70.92549,10922,12756,17767,13815
TFINP,TFINP,TFIN,,,8.0,06/13/2025,6/30/2025,NONE,0.45,7.13%,25.47,19.2,23.50,Regionalbank,,11.0,,,,,,22.36,3.3,-2.97,22.19,22.58,1.41,-0.34,20.26,24.4,17.7,24.4,22.11,1.85,-2.29,33.831624,44.538494,49.813084,38.204283,-2.29,4.41,33.148936,60.447059,2237,2472,2040,2250
TFSA,TFSA,-,,,8.0,06/13/2025,2/10/2023,3/31/2026,0.44,7.00%,,,-,-,,11.0,,,,,,24.6,,,24.51,24.0,3.29,5.48,23.41,26.85,21.6,27.58,24.93,1.52,-1.92,25.715057,24.734156,55.981308,33.327842,-2.65,3.33,37.234043,67.223529,577,704,698,660
TPGXL,TPGXL,TPG,,BB,12.0,05/29/2025,3/15/2029,3/15/2064,0.43,6.95%,,,110.28,Assetmanagement,,86.0,,,,,,24.35,,,24.92,25.61,-2.94,-5.55,23.53,26.43,23.53,27.0,24.17,0.64,-2.26,52.611981,62.26712,72.429907,37.808896,-2.83,0.64,39.276596,84.101961,18100,14820,10634,14518
TRINI,TRINI,TRIN,,BB,8.0,06/12/2025,9/30/2026,9/30/2029,0.49,7.88%,,,64.65,Assetmanagement,,10.0,,,,,,25.4,,,,,,,24.66,26.38,24.05,26.88,24.95,0.29,-1.43,,,78.971963,26.869852,-1.93,0.9,29.06383,82.470588,17607,22769,7192,15856
TRTN PRA,TRTN-A,-,,,9.0,06/09/2025,3/15/2024,NONE,0.53,8.50%,26.49,25.0,-,-,,7.0,,,,,,25.54,0.52,-0.97,25.4,25.67,0.48,-0.58,23.96,26.25,23.96,26.83,25.03,1.07,-1.22,37.846735,45.355168,64.392523,24.102142,-1.8,1.07,27.588652,81.403922,4639,5550,4450,4880
TRTN PRB,TRTN-B,-,,,9.0,06/09/2025,9/15/2024,NONE,0.5,8.00%,26.63,23.67,-,-,,7.0,,,,,,24.85,0.73,-2.23,24.84,25.14,-1.77,-2.93,22.75,25.7,22.75,25.95,23.94,1.19,-1.76,47.560712,53.351765,62.149533,31.21911,-2.01,1.19,29.971631,80.65098,6667,7941,9918,8175
TRTN PRC,TRTN-C,-,,,9.0,06/09/2025,12/15/2024,NONE,0.46,7.38%,26.1,22.32,-,-,,7.0,,,,,,22.99,0.31,-3.47,23.61,24.46,-4.17,-7.47,21.93,25.43,21.93,26.17,22.21,0.28,-3.22,57.922288,68.80051,79.158879,50.461285,-3.96,0.28,52.099291,86.360784,9930,11714,9667,10437
TRTN PRF,TRTN-F,-,,,9.0,06/09/2025,3/15/2030,NONE,0.48,7.63%,,,-,-,,7.0,,,,,,24.98,,,,,,,23.2,25.35,23.2,25.35,24.3,1.1,-1.05,,,63.831776,21.861614,-1.05,1.1,19.078014,81.215686,29151,29151,8927,22409
TVC,TVC,GOOGL,,,19.5,05/30/2025,,6/1/2028,0.13,2.13%,,,9990.00,-,,87.0,,,,,,23.38,,,23.44,22.97,0.77,2.82,22.53,25.33,21.0,25.33,23.62,1.09,-1.71,36.594711,33.785623,64.018692,30.560132,-1.71,2.62,26.567376,71.678431,17890,17550,14384,16608
TVE,TVE,GOOGL,,,19.5,07/28/2025,,5/1/2029,0.14,2.22%,,,9990.00,-,,56.0,,,,,,23.05,,,23.06,22.54,0.73,3.05,22.11,25.3,20.72,25.3,23.18,1.07,-2.12,36.767404,33.002977,64.392523,35.963756,-2.12,2.46,31.219858,72.682353,15626,16348,11591,14521
TWO PRA,TWO-A,TWO,NFF,,8.0,07/10/2025,4/26/2027,NONE,0.51,8.13%,,,103.74,Reit,,38.0,,,,,,22.74,,,24.0,24.09,-5.24,-5.6,21.52,25.39,18.85,25.39,22.45,0.93,-2.94,62.541824,62.437261,67.009346,46.771005,-2.94,3.6,40.524823,65.529412,6909,8480,18327,11239
TWO PRB,TWO-B,TWO,NFF,,8.0,07/10/2025,7/27/2027,NONE,0.48,7.63%,,,103.74,Reit,,38.0,,,,,,22.31,,,23.44,23.61,-5.3,-5.98,21.27,25.43,17.9,25.43,21.92,0.65,-3.51,62.800863,63.730328,72.242991,54.283361,-3.51,4.02,46.992908,62.894118,10879,10838,11724,11147
TWO PRC,TWO-C,TWO,FF,,8.0,07/10/2025,1/27/2025,NONE,0.6,7.25%,,,103.74,Reit,,38.0,,,,,,23.81,,,24.42,24.42,-3.37,-3.35,22.25,25.2,18.55,25.2,23.25,1.0,-1.95,54.46843,54.780944,65.700935,33.723229,-1.95,4.7,29.29078,58.627451,22571,28445,20290,23769
UCB PRI,UCB-I,UCB,,,8.0,05/29/2025,9/15/2025,NONE,0.43,6.88%,,,119.46,Regionalbank,,86.0,,,,,,23.97,,,24.59,24.48,-2.33,-1.89,23.5,25.34,19.44,25.34,24.0,0.5,-1.34,49.978413,49.812846,75.046729,25.68369,-1.34,4.56,22.368794,59.505882,5617,5672,6175,5821
UMH PRD,UMH-D,UMH,,,8.0,05/15/2025,1/22/2023,NONE,0.4,6.38%,25.57,20.85,83.91,Reit,,72.0,,,,,,21.71,0.82,-3.9,22.35,22.99,-3.05,-5.76,20.99,24.38,19.83,24.42,21.59,0.6,-2.79,53.086886,62.98171,73.17757,44.794069,-2.83,1.76,39.276596,77.07451,20019,18075,12904,16999
USB PRH,USB-H,USB,FLR,,12.5,06/27/2025,4/15/2011,NONE,0.32,3.50%,,,1557.99,Regionalbank,,25.0,,,,,,20.65,,,21.93,21.91,-6.36,-6.27,18.91,24.0,17.3,24.0,20.31,1.4,-3.69,67.377226,64.717142,58.224299,56.655684,-3.69,3.01,49.035461,69.231373,64241,58145,62688,61691
VLYPN,VLYPN,VLY,NFF,,8.0,06/12/2025,9/30/2029,NONE,0.52,8.25%,,,559.85,Regionalbank,,10.0,,,,,,25.14,,,,,,,23.75,26.88,23.75,26.88,24.36,0.61,-2.52,,,72.990654,41.235585,-2.52,0.61,35.758865,84.290196,14726,15011,7007,12248
VLYPO,VLYPO,VLY,FF,,8.0,06/13/2025,9/30/2022,NONE,0.52,5.50%,,,559.85,Regionalbank,,11.0,,,,,,24.95,,,24.85,24.78,0.66,0.96,22.73,25.77,20.04,26.01,24.56,1.83,-1.21,37.069617,40.114845,50.186916,23.970346,-1.45,4.52,23.617021,59.756863,6031,6066,4158,5418
VLYPP,VLYPP,VLY,NFF,,8.0,06/13/2025,6/30/2025,NONE,0.39,6.25%,,,559.85,Regionalbank,,11.0,,,,,,25.0,,,24.71,24.08,-0.74,1.87,21.71,25.68,16.76,25.68,24.19,2.48,-1.49,43.113869,37.01829,38.037383,27.660626,-1.49,7.43,24.070922,41.498039,9362,9514,5940,8272
VOYA PRB,VOYA-B,VOYA,NFF,,10.0,05/27/2025,9/15/2029,NONE,0.33,5.35%,,,96.09,Financialconglomerates,,84.0,,,,,,24.06,,,24.21,24.65,-0.38,-2.17,22.81,26.63,19.83,26.63,24.1,1.29,-2.53,41.559633,50.765632,60.280374,41.367381,-2.53,4.27,35.87234,61.32549,17493,15785,14982,16087
WAL PRA,WAL-A,WAL,NFF,,8.0,06/13/2025,9/30/2026,NONE,0.27,4.25%,,,110.43,Regionalbank,,11.0,,,,,,22.22,,,21.88,20.71,2.62,8.38,19.57,23.0,13.2,23.0,22.21,2.64,-0.79,28.607663,14.866014,35.046729,18.434926,-0.79,9.01,16.12766,31.584314,40895,33868,15980,30248
WBS PRG,WBS-G,WBS,,,10.0,06/30/2025,4/15/2018,NONE,0.41,6.50%,25.24,20.25,168.44,Regionalbank,,28.0,,,,,,22.86,2.52,-2.47,23.4,23.64,-2.69,-3.66,21.26,25.26,18.12,25.26,22.49,1.23,-2.77,51.53265,55.835815,61.401869,44.530478,-2.77,4.37,38.595745,60.698039,8676,8262,7248,8062
WCC PRA,WCC-A,WCC,NFF,,8.0,06/13/2025,6/22/2025,NONE,0.66,10.63%,,,48.81,Industrialdistribution,,11.0,,,,,,25.56,,,25.55,25.88,-0.11,-1.4,25.24,26.46,25.24,27.39,24.94,-0.3,-1.52,40.393956,48.14547,90.0,28.056013,-2.45,-0.3,34.964539,90.0,53281,59513,70787,61194
