"PREF IBKR","PREF YF","CMON","FF-FR_","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","CMON OUTS SHARES","CMON SECTOR","LAST PRICE","TIME TO DIV","DIV ADJ.PRICE","Unnamed: 18","Unnamed: 19","Unnamed: 20","Unnamed: 21","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020","52W_HIGH_CHG","5Y_HIGH_CHG","52W_LOW_CHG","5Y_LOW_CHG","5Y_CHG","5Y CHG SKOR","52W_CHG","52W CHG SKOR","TOTAL_HIGH_SCORE","3M_PERF","6M_PERF","RECENT_TOTAL","MKTCAP_NORM","CRDT_NORM","SOLIDITY_SCORE","H2020_SKOR","H2020_NORM","L2020_SKOR","L2020_NORM","COM_6M_NORM","COM_3M_NORM","MKTCAP_RANGE"
"LNC PRD","LNC-D","LNC","","","11.000000","05/15/2025","12/1/2027","NONE","0.560000","9.00%","","26.410000","170.70","Insurance","","58.000000","","","","","","26.540000","0.130000","","26.900000","27.590000","-1.340000","-3.790000","25.780000","28.890000","25.400000","28.890000","26.340000","32.470000","27.580000","39.850000","32.460000","37.040000","18.500000","77.570000","5.542629","11.000000","59.710000","17.060000","0.755135","-0.581410","0.177302","-0.185194","0.000308","-0.123380","-0.456205","0.903283","70.410811","37.673069","24.184191","73.332497","2.361373","-2.191706","200.687930","285.145405","","52.564347","","89.769369","69.184876","57.107876","10.577679","18.916429","-0.185194","-0.581410","0.177302","0.755135","0.755135","13.610192","0.177302","21.992718","55.502783","-0.123380","0.000308","-0.123072","51.085258","32.680000","49.770420","50.315181","65.787979","41.767151","53.186438","73.255275","63.114419","<1B USD"
"MBINL","MBINL","MBIN","","","8.000000","06/12/2025","1/1/2030","NONE","0.480000","7.63%","","","45.76","Regionalbank","","86.000000","","","","","","23.200000","","","","","","","22.830000","25.900000","22.830000","25.900000","23.180000","31.270000","27.250000","53.270000","37.350000","38.280000","9.890000","53.270000","1.430915","8.000000","14.230000","9.490000","2.161780","-0.412990","0.147523","-0.412990","-0.162784","-0.183124","1.197470","2.295047","90.000000","52.830862","21.801835","52.830862","-2.099688","-3.746159","724.807065","511.937528","","73.526415","99.490993","70.643901","54.230386","51.165997","35.590865","33.166370","-0.412990","-0.412990","0.147523","2.161780","2.161780","20.279274","0.147523","20.047846","52.830862","-0.183124","-0.162784","-0.345909","41.077287","8.920000","39.993104","33.726201","44.427299","35.657195","45.552285","60.276138","58.004630","<1B USD"
"MBINM","MBINM","MBIN","NFF","","8.000000","06/13/2025","10/1/2027","NONE","0.520000","8.25%","","","45.76","Regionalbank","","87.000000","","","","","","25.140000","","","25.510000","25.770000","-1.450000","-2.450000","24.800000","26.920000","21.600000","26.920000","25.120000","31.270000","27.250000","53.270000","37.350000","38.280000","9.890000","53.270000","1.430915","8.000000","14.230000","9.490000","2.161780","-0.412990","0.147523","-0.412990","-0.162784","-0.183124","1.197470","2.295047","90.000000","52.830862","21.801835","52.830862","-2.099688","-3.746159","724.807065","511.937528","","73.526415","99.490993","70.643901","54.230386","51.165997","35.590865","33.166370","-0.412990","-0.412990","0.147523","2.161780","2.161780","20.279274","0.147523","20.047846","52.830862","-0.183124","-0.162784","-0.345909","41.077287","8.920000","39.993104","33.726201","44.427299","35.657195","45.552285","60.276138","58.004630","<1B USD"
"MBNKP","MBNKP","MFIN","FF","","8.000000","06/16/2025","4/1/2025","NONE","0.680000","8.00%","","","23.24","Creditservices","","0.000000","","","","","","25.610000","","","25.490000","25.270000","0.470000","1.340000","24.340000","27.000000","21.970000","27.000000","24.930000","9.150000","6.480000","10.500000","9.920000","8.770000","2.130000","10.500000","0.212646","8.000000","6.680000","2.850000","3.295775","-0.128571","0.412037","-0.128571","-0.077621","0.043330","0.369760","2.210526","90.000000","78.428571","42.962963","78.428571","0.229785","2.145821","442.381134","498.164569","","95.974960","","96.600730","62.039307","73.688036","22.112303","32.300979","-0.128571","-0.128571","0.412037","3.295775","3.295775","25.655690","0.412037","37.323052","78.428571","0.043330","-0.077621","-0.034291","36.063230","8.920000","48.788660","29.476434","38.955118","28.702665","36.862868","67.053571","77.372720","<1B USD"
"MER PRK","MER-K","BAC","","TP","11.500000","06/12/2025","12/15/2011","12/15/2066","0.400000","6.45%","26.450000","24.620000","7537.21","Bank","","86.000000","","","","","","25.060000","0.440000","-1.390000","25.610000","25.730000","-2.140000","-2.610000","25.060000","26.490000","24.510000","26.640000","25.040000","44.090000","33.060000","48.080000","45.050000","41.440000","22.390000","50.110000","332.315589","11.000000","34.690000","19.670000","0.969183","-0.120136","0.333636","-0.082987","-0.021310","0.063948","0.270971","1.241484","87.534614","79.187787","36.690865","82.531198","1.770065","2.682279","408.672962","340.256395","","96.898905","","10.414949","67.202676","75.738640","20.503606","22.379197","-0.082987","-0.120136","0.333636","0.969183","0.969183","14.625019","0.333636","32.202730","80.859492","0.063948","-0.021310","0.042638","92.205260","32.680000","76.457038","42.556567","55.797656","43.569518","55.438426","71.534906","79.136161","<1B USD"
"MET PRA","MET-A","MET","FLR","","11.500000","05/30/2025","9/15/2010","NONE","0.360000","4.00%","","","671.16","Insurance","","73.000000","","","","","","23.260000","","","24.210000","24.510000","-3.930000","-5.090000","22.070000","25.430000","22.000000","25.430000","23.190000","77.350000","65.210000","89.050000","81.250000","82.160000","34.820000","89.050000","51.914226","11.500000","51.880000","24.380000","1.221424","-0.131387","0.186168","-0.131387","-0.048000","-0.058544","0.490941","2.172683","90.000000","78.175182","24.893421","78.175182","1.040005","-0.504778","483.729471","491.997814","","95.666593","","96.261059","64.755350","63.556143","24.085621","31.913506","-0.131387","-0.131387","0.186168","1.221424","1.221424","15.820930","0.186168","22.571709","78.175182","-0.058544","-0.048000","-0.106544","77.306276","36.640000","70.311024","48.135439","62.981251","46.525710","59.132073","69.410850","68.659681","<1B USD"
"METCL","METCL","METC","","BB","8.000000","07/15/2025","7/30/2023","7/30/2026","0.560000","9.00%","26.320000","25.450000","54.69","Cokingcoal","","29.000000","","","","","","25.700000","0.250000","-0.620000","25.520000","25.660000","0.720000","0.170000","24.750000","26.150000","24.180000","26.220000","25.320000","10.850000","6.300000","15.490000","11.310000","9.250000","1.594900","22.700000","0.593386","8.000000","","","5.802934","-0.522026","0.722222","-0.299548","-0.040672","0.172973","","","90.000000","43.017621","67.777778","63.040671","1.240449","5.518943","","","","59.955453","","86.196624","65.427281","86.581764","","","-0.299548","-0.522026","0.722222","5.802934","5.802934","37.542457","0.722222","57.581000","53.029146","0.172973","-0.040672","0.132301","37.966930","8.920000","39.640611","0.000000","1.000000","0.000000","1.000000","69.994025","88.460832","<1B USD"
"METCZ","METCZ","METC","","","8.000000","04/15/2025","11/30/2026","11/30/2029","0.520000","8.38%","","","54.69","Cokingcoal","","28.000000","","","","","","24.200000","","","","","","","23.180000","25.590000","23.180000","25.590000","23.840000","10.850000","6.300000","15.490000","11.310000","9.250000","1.594900","22.700000","0.593386","8.000000","","","5.802934","-0.522026","0.722222","-0.299548","-0.040672","0.172973","","","90.000000","43.017621","67.777778","63.040671","1.240449","5.518943","","","","59.955453","","86.196624","65.427281","86.581764","","","-0.299548","-0.522026","0.722222","5.802934","5.802934","37.542457","0.722222","57.581000","53.029146","0.172973","-0.040672","0.132301","37.966930","8.920000","38.863344","0.000000","1.000000","0.000000","1.000000","69.994025","88.460832","<1B USD"
"MFA PRC","MFA-C","MFA","FF","","8.000000","06/02/2025","3/31/2025","NONE","0.410000","6.50%","","","102.65","Reit","","76.000000","","","","","","23.950000","","","24.320000","24.100000","-1.530000","-0.640000","21.620000","25.030000","17.440000","25.030000","23.890000","9.660000","7.850000","13.450000","10.730000","10.910000","7.150000","19.600000","0.991599","8.000000","","","0.351049","-0.507143","0.230573","-0.281784","-0.099720","-0.114574","","","38.083916","44.357143","28.445860","64.639405","-0.374700","-1.962579","","","","61.807909","","88.631994","60.012936","57.983714","","","-0.281784","-0.507143","0.230573","0.351049","0.351049","11.694367","0.230573","25.471796","54.498274","-0.114574","-0.099720","-0.214294","39.957995","8.920000","40.256893","0.000000","1.000000","0.000000","1.000000","65.294866","63.867605","<1B USD"
"MFAN","MFAN","MFA","","BB","8.000000","08/01/2025","2/15/2026","2/15/2029","0.560000","8.88%","","","102.65","Reit","","46.000000","","","","","","24.850000","","","24.920000","25.160000","-0.260000","-1.220000","24.020000","25.820000","24.020000","25.820000","24.580000","9.660000","7.850000","13.450000","10.730000","10.910000","7.150000","19.600000","0.991599","8.000000","","","0.351049","-0.507143","0.230573","-0.281784","-0.099720","-0.114574","","","38.083916","44.357143","28.445860","64.639405","-0.374700","-1.962579","","","","61.807909","","88.631994","60.012936","57.983714","","","-0.281784","-0.507143","0.230573","0.351049","0.351049","11.694367","0.230573","25.471796","54.498274","-0.114574","-0.099720","-0.214294","39.957995","8.920000","41.062031","0.000000","1.000000","0.000000","1.000000","65.294866","63.867605","<1B USD"
"MFAO","MFAO","MFA","","BB","8.000000","07/30/2025","8/15/2026","8/15/2029","0.560000","9.00%","","","102.65","Reit","","44.000000","","","","","","25.050000","","","25.030000","25.270000","0.090000","-0.870000","24.270000","25.850000","24.270000","25.850000","24.760000","9.660000","7.850000","13.450000","10.730000","10.910000","7.150000","19.600000","0.991599","8.000000","","","0.351049","-0.507143","0.230573","-0.281784","-0.099720","-0.114574","","","38.083916","44.357143","28.445860","64.639405","-0.374700","-1.962579","","","","61.807909","","88.631994","60.012936","57.983714","","","-0.281784","-0.507143","0.230573","0.351049","0.351049","11.694367","0.230573","25.471796","54.498274","-0.114574","-0.099720","-0.214294","39.957995","8.920000","41.062031","0.000000","1.000000","0.000000","1.000000","65.294866","63.867605","<1B USD"
"MFICL","MFICL","MFIC","","BB","8.000000","05/27/2025","12/15/2025","12/15/2028","0.500000","8.00%","","","92.92","Assetmanagement","","70.000000","","","","","","25.180000","","","25.390000","25.420000","-0.840000","-0.960000","25.100000","25.850000","25.000000","25.850000","25.070000","12.690000","10.180000","15.750000","13.450000","12.890000","7.330000","16.370000","1.179155","8.000000","","","0.731241","-0.224801","0.246562","-0.194286","-0.056506","-0.015516","","","68.499318","69.767868","29.724951","72.514286","0.807353","0.614754","","","","96.949000","","88.672545","63.975446","67.835546","","","-0.194286","-0.224801","0.246562","0.731241","0.731241","13.496909","0.246562","26.516001","71.141077","-0.015516","-0.056506","-0.072021","40.447888","8.920000","48.386687","0.000000","1.000000","0.000000","1.000000","68.733964","72.339803","<1B USD"
"MGRE","MGRE","AMG","","BB","12.000000","06/26/2025","3/30/2029","3/30/2064","0.420000","6.75%","","","28.79","Assetmanagement","","10.000000","","","","","","23.260000","","","24.020000","25.000000","-3.160000","-6.960000","22.510000","26.510000","22.510000","26.510000","22.890000","182.010000","139.220000","199.520000","186.670000","165.140000","62.190000","199.520000","5.240068","12.000000","82.300000","48.770000","1.926676","-0.087761","0.307355","-0.087761","-0.024964","0.102156","1.211543","2.732007","90.000000","82.101544","34.588421","82.101544","1.670112","3.676388","729.608966","583.141420","","1.463831","","10.456064","66.867611","79.538615","35.820032","37.640296","-0.087761","-0.087761","0.307355","1.926676","1.926676","19.164619","0.307355","30.486368","82.101544","0.102156","-0.024964","0.077192","50.480136","40.600000","63.535699","55.710961","72.735817","57.921895","73.371166","71.244101","82.403994","<1B USD"
"MHLA","MHLA","MHLD","","BB","8.000000","05/30/2025","6/14/2021","6/14/2046","0.410000","6.63%","17.510000","15.260000","99.49","Insurance","","73.000000","","","","","","14.700000","-0.560000","-2.810000","14.410000","15.280000","2.010000","-3.780000","12.250000","17.930000","12.250000","18.670000","14.620000","","","","","","","","","","","","","","","","","","","","10.000000","10.000000","10.000000","10.000000","","","","","","","","","","","","","","","","","","","","","10.000000","","","","35.000000","","","0.000000","1.000000","0.000000","1.000000","","","<1B USD"
"MHNC","MHNC","MHLD","","BB","8.000000","05/15/2025","12/1/2018","12/1/2043","0.480000","7.75%","18.640000","17.600000","99.49","Insurance","","58.000000","","","","","","17.210000","-0.390000","-1.430000","16.800000","17.280000","2.460000","-0.410000","14.850000","19.970000","14.850000","20.650000","17.040000","","","","","","","","","","","","","","","","","","","","10.000000","10.000000","10.000000","10.000000","","","","","","","","","","","","","","","","","","","","","10.000000","","","","35.000000","","","0.000000","1.000000","0.000000","1.000000","","","<1B USD"
"MITN","MITN","MITT","","BB","8.000000","08/01/2025","2/15/2026","2/15/2029","0.590000","9.50%","","","29.68","Reit","","46.000000","","","","","","25.050000","","","25.070000","25.170000","-0.100000","-0.460000","21.500000","25.600000","21.500000","25.950000","24.760000","7.250000","5.620000","7.950000","7.130000","7.510000","3.510000","16.770000","0.215180","8.000000","","","1.065527","-0.567680","0.290036","-0.088050","0.016830","-0.034621","","","90.000000","38.908766","33.202847","82.075472","2.813305","0.117682","","","","54.273220","","10.458553","70.699853","65.935492","","","-0.088050","-0.567680","0.290036","1.065527","1.065527","15.081800","0.290036","29.355234","60.492119","-0.034621","0.016830","-0.017790","36.075900","8.920000","42.085497","0.000000","1.000000","0.000000","1.000000","74.570138","70.705829","<1B USD"
"MITP","MITP","MITT","","BB","8.000000","07/30/2025","5/15/2026","5/15/2029","0.590000","9.50%","","","29.68","Reit","","44.000000","","","","","","24.950000","","","25.000000","25.130000","-0.210000","-0.710000","24.200000","25.740000","24.200000","25.800000","24.650000","7.250000","5.620000","7.950000","7.130000","7.510000","3.510000","16.770000","0.215180","8.000000","","","1.065527","-0.567680","0.290036","-0.088050","0.016830","-0.034621","","","90.000000","38.908766","33.202847","82.075472","2.813305","0.117682","","","","54.273220","","10.458553","70.699853","65.935492","","","-0.088050","-0.567680","0.290036","1.065527","1.065527","15.081800","0.290036","29.355234","60.492119","-0.034621","0.016830","-0.017790","36.075900","8.920000","42.085497","0.000000","1.000000","0.000000","1.000000","74.570138","70.705829","<1B USD"
"MITT PRA","MITT-A","MITT","","","8.000000","05/30/2025","9/17/2024","NONE","0.520000","8.25%","20.450000","17.360000","29.68","Reit","","73.000000","","","","","","21.270000","3.910000","0.820000","22.000000","21.780000","-3.320000","-2.350000","18.600000","23.990000","15.910000","23.990000","21.170000","7.250000","5.620000","7.950000","7.130000","7.510000","3.510000","16.770000","0.215180","8.000000","","","1.065527","-0.567680","0.290036","-0.088050","0.016830","-0.034621","","","90.000000","38.908766","33.202847","82.075472","2.813305","0.117682","","","","54.273220","","10.458553","70.699853","65.935492","","","-0.088050","-0.567680","0.290036","1.065527","1.065527","15.081800","0.290036","29.355234","60.492119","-0.034621","0.016830","-0.017790","36.075900","8.920000","41.260291","0.000000","1.000000","0.000000","1.000000","74.570138","70.705829","<1B USD"
"MITT PRB","MITT-B","MITT","","","8.000000","05/30/2025","9/27/2017","NONE","0.500000","8.00%","20.190000","16.460000","29.68","Reit","","73.000000","","","","","","20.750000","4.290000","0.560000","21.260000","21.180000","-2.390000","-2.010000","18.410000","23.820000","15.720000","23.820000","20.660000","7.250000","5.620000","7.950000","7.130000","7.510000","3.510000","16.770000","0.215180","8.000000","","","1.065527","-0.567680","0.290036","-0.088050","0.016830","-0.034621","","","90.000000","38.908766","33.202847","82.075472","2.813305","0.117682","","","","54.273220","","10.458553","70.699853","65.935492","","","-0.088050","-0.567680","0.290036","1.065527","1.065527","15.081800","0.290036","29.355234","60.492119","-0.034621","0.016830","-0.017790","36.075900","8.920000","41.260291","0.000000","1.000000","0.000000","1.000000","74.570138","70.705829","<1B USD"
"MITT PRC","MITT-C","MITT","FF","","8.000000","05/30/2025","8/3/2017","NONE","0.710000","8.00%","","","29.68","Reit","","73.000000","","","","","","24.660000","","","24.810000","24.800000","-0.590000","-0.560000","20.650000","25.500000","17.050000","25.500000","24.530000","7.250000","5.620000","7.950000","7.130000","7.510000","3.510000","16.770000","0.215180","8.000000","","","1.065527","-0.567680","0.290036","-0.088050","0.016830","-0.034621","","","90.000000","38.908766","33.202847","82.075472","2.813305","0.117682","","","","54.273220","","10.458553","70.699853","65.935492","","","-0.088050","-0.567680","0.290036","1.065527","1.065527","15.081800","0.290036","29.355234","60.492119","-0.034621","0.016830","-0.017790","36.075900","8.920000","41.260291","0.000000","1.000000","0.000000","1.000000","74.570138","70.705829","<1B USD"
"MS PRA","MS-A","MS","FLR","","11.000000","06/27/2025","7/15/2011","NONE","0.330000","4.00%","","","1603.20","Bank","","11.000000","","","","","","21.740000","","","22.680000","23.090000","-4.160000","-5.850000","20.500000","24.650000","20.310000","24.650000","21.450000","129.800000","90.940000","142.030000","127.740000","117.960000","44.600000","142.030000","208.095360","11.000000","55.350000","29.670000","1.910314","-0.086109","0.427315","-0.086109","0.016127","0.100373","1.345077","3.374789","90.000000","82.250229","44.185177","82.250229","2.794054","3.630004","775.172486","687.884605","","1.463179","","10.441858","70.635320","79.361312","37.994517","44.221584","-0.086109","-0.086109","0.427315","1.910314","1.910314","19.087043","0.427315","38.320825","82.250229","0.100373","0.016127","0.116500","90.134923","32.680000","76.233716","49.124949","64.255386","49.476003","62.818350","74.514129","82.251520","<1B USD"
"MS PRE","MS-E","MS","","","11.000000","06/27/2025","10/15/2023","NONE","0.450000","7.13%","26.100000","24.990000","1603.20","Bank","","11.000000","","","","","","25.510000","0.520000","-0.590000","25.430000","25.410000","0.330000","0.400000","25.010000","25.840000","24.930000","26.280000","25.120000","129.800000","90.940000","142.030000","127.740000","117.960000","44.600000","142.030000","208.095360","11.000000","55.350000","29.670000","1.910314","-0.086109","0.427315","-0.086109","0.016127","0.100373","1.345077","3.374789","90.000000","82.250229","44.185177","82.250229","2.794054","3.630004","775.172486","687.884605","","1.463179","","10.441858","70.635320","79.361312","37.994517","44.221584","-0.086109","-0.086109","0.427315","1.910314","1.910314","19.087043","0.427315","38.320825","82.250229","0.100373","0.016127","0.116500","90.134923","32.680000","76.233716","49.124949","64.255386","49.476003","62.818350","74.514129","82.251520","<1B USD"
"MS PRF","MS-F","MS","","","11.000000","06/27/2025","1/15/2024","NONE","0.430000","6.88%","26.310000","24.430000","1603.20","Bank","","11.000000","","","","","","25.380000","0.950000","-0.930000","25.270000","25.320000","0.450000","0.250000","24.870000","25.750000","24.330000","26.050000","25.000000","129.800000","90.940000","142.030000","127.740000","117.960000","44.600000","142.030000","208.095360","11.000000","55.350000","29.670000","1.910314","-0.086109","0.427315","-0.086109","0.016127","0.100373","1.345077","3.374789","90.000000","82.250229","44.185177","82.250229","2.794054","3.630004","775.172486","687.884605","","1.463179","","10.441858","70.635320","79.361312","37.994517","44.221584","-0.086109","-0.086109","0.427315","1.910314","1.910314","19.087043","0.427315","38.320825","82.250229","0.100373","0.016127","0.116500","90.134923","32.680000","76.233716","49.124949","64.255386","49.476003","62.818350","74.514129","82.251520","<1B USD"
"MS PRI","MS-I","MS","","","11.000000","06/27/2025","10/15/2024","NONE","0.400000","6.38%","26.490000","23.400000","1603.20","Bank","","11.000000","","","","","","24.830000","1.430000","-1.660000","24.880000","25.130000","-0.190000","-1.200000","24.210000","26.750000","23.250000","26.750000","24.480000","129.800000","90.940000","142.030000","127.740000","117.960000","44.600000","142.030000","208.095360","11.000000","55.350000","29.670000","1.910314","-0.086109","0.427315","-0.086109","0.016127","0.100373","1.345077","3.374789","90.000000","82.250229","44.185177","82.250229","2.794054","3.630004","775.172486","687.884605","","1.463179","","10.441858","70.635320","79.361312","37.994517","44.221584","-0.086109","-0.086109","0.427315","1.910314","1.910314","19.087043","0.427315","38.320825","82.250229","0.100373","0.016127","0.116500","90.134923","32.680000","76.233716","49.124949","64.255386","49.476003","62.818350","74.514129","82.251520","<1B USD"
"MS PRP","MS-P","MS","","","11.000000","06/27/2025","10/15/2027","NONE","0.410000","6.50%","26.330000","24.280000","1603.20","Bank","","11.000000","","","","","","25.710000","1.430000","-0.620000","25.520000","25.880000","0.760000","-0.670000","24.700000","27.040000","24.250000","27.140000","25.350000","129.800000","90.940000","142.030000","127.740000","117.960000","44.600000","142.030000","208.095360","11.000000","55.350000","29.670000","1.910314","-0.086109","0.427315","-0.086109","0.016127","0.100373","1.345077","3.374789","90.000000","82.250229","44.185177","82.250229","2.794054","3.630004","775.172486","687.884605","","1.463179","","10.441858","70.635320","79.361312","37.994517","44.221584","-0.086109","-0.086109","0.427315","1.910314","1.910314","19.087043","0.427315","38.320825","82.250229","0.100373","0.016127","0.116500","90.134923","32.680000","76.233716","49.124949","64.255386","49.476003","62.818350","74.514129","82.251520","<1B USD"
"MS PRQ","MS-Q","MS","","","11.000000","06/30/2025","10/15/2029","NONE","0.410000","6.63%","","","1603.20","Bank","","14.000000","","","","","","25.770000","","","","","","","24.820000","27.230000","21.920000","27.350000","25.420000","129.800000","90.940000","142.030000","127.740000","117.960000","44.600000","142.030000","208.095360","11.000000","55.350000","29.670000","1.910314","-0.086109","0.427315","-0.086109","0.016127","0.100373","1.345077","3.374789","90.000000","82.250229","44.185177","82.250229","2.794054","3.630004","775.172486","687.884605","","1.463179","","10.441858","70.635320","79.361312","37.994517","44.221584","-0.086109","-0.086109","0.427315","1.910314","1.910314","19.087043","0.427315","38.320825","82.250229","0.100373","0.016127","0.116500","90.134923","32.680000","76.233716","49.124949","64.255386","49.476003","62.818350","74.514129","82.251520","<1B USD"
"MSBIP","MSBIP","MSBI","NFF","","8.000000","06/16/2025","9/30/2027","NONE","0.480000","7.75%","","","21.40","Regionalbank","","0.000000","","","","","","23.920000","","","23.760000","24.590000","0.680000","-2.720000","22.750000","25.770000","21.220000","26.550000","23.440000","16.620000","14.790000","28.080000","25.980000","18.400000","12.480000","30.600000","0.355668","8.000000","27.020000","15.390000","0.331731","-0.456863","0.123732","-0.408120","-0.360277","-0.096739","-0.384900","0.079922","36.538462","48.882353","19.898580","53.269231","-9.377118","-1.498549","231.100704","150.976425","","68.065929","84.260818","71.311674","44.902044","59.757465","12.029105","10.486242","-0.408120","-0.456863","0.123732","0.331731","0.331731","11.602777","0.123732","18.494095","51.075792","-0.096739","-0.360277","-0.457016","36.778340","8.920000","37.579385","39.599539","51.990061","40.541777","51.655381","39.102980","65.392963","<1B USD"
"MTB PRH","MTB-H","MTB","NFF","","10.500000","06/02/2025","12/15/2026","NONE","0.350000","5.63%","","","160.60","Regionalbank","","76.000000","","","","","","24.560000","","","24.520000","24.680000","0.180000","-0.480000","23.020000","26.120000","20.220000","26.120000","24.510000","178.030000","141.000000","225.700000","196.150000","175.420000","88.480000","225.700000","28.591618","10.500000","168.810000","98.760000","1.012093","-0.211210","0.262624","-0.211210","-0.092378","0.014879","0.054618","0.802653","90.000000","70.991139","31.009929","70.991139","-0.173871","1.405571","334.850051","268.747514","","98.640690","","98.307665","60.686160","70.858438","16.980464","17.886107","-0.211210","-0.211210","0.262624","1.012093","1.012093","14.828463","0.262624","27.565012","70.991139","0.014879","-0.092378","-0.077500","67.901438","28.720000","62.041839","69.607316","90.629358","71.917158","90.857704","65.879163","74.939374","<1B USD"
"MTB PRJ","MTB-J","MTB","","","10.500000","06/02/2025","6/15/2029","NONE","0.470000","7.50%","","","160.60","Regionalbank","","76.000000","","","","","","26.000000","","","26.420000","26.640000","-1.580000","-2.380000","25.000000","28.040000","24.090000","28.040000","25.930000","178.030000","141.000000","225.700000","196.150000","175.420000","88.480000","225.700000","28.591618","10.500000","168.810000","98.760000","1.012093","-0.211210","0.262624","-0.211210","-0.092378","0.014879","0.054618","0.802653","90.000000","70.991139","31.009929","70.991139","-0.173871","1.405571","334.850051","268.747514","","98.640690","","98.307665","60.686160","70.858438","16.980464","17.886107","-0.211210","-0.211210","0.262624","1.012093","1.012093","14.828463","0.262624","27.565012","70.991139","0.014879","-0.092378","-0.077500","67.901438","28.720000","62.041839","69.607316","90.629358","71.917158","90.857704","65.879163","74.939374","<1B USD"
"NEWTG","NEWTG","NEWT","","BB","8.000000","05/30/2025","6/1/2027","6/1/2029","0.530000","8.50%","","","27.29","Regionalbank","","73.000000","","","","","","24.550000","","","","","","","24.000000","25.840000","24.000000","25.840000","24.450000","10.410000","9.120000","15.490000","13.190000","12.190000","9.120000","38.780000","0.284089","8.000000","21.740000","10.640000","0.141447","-0.731563","0.141447","-0.327954","-0.210766","-0.146021","-0.521159","-0.021617","21.315789","24.159360","21.315789","60.484183","-3.412117","-2.780795","172.983862","134.430420","95.601573","33.875920","95.601573","82.302296","49.830826","54.856089","9.255523","9.446614","-0.327954","-0.731563","0.141447","0.141447","0.141447","10.700619","0.141447","19.651055","42.321772","-0.146021","-0.210766","-0.356787","36.420445","8.920000","34.438380","37.339510","49.079951","36.687140","46.839161","56.457721","61.177968","<1B USD"
"NEWTH","NEWTH","NEWT","","BB","8.000000","07/14/2025","10/15/2026","10/15/2029","0.540000","8.63%","","","27.29","Regionalbank","","28.000000","","","","","","24.880000","","","","","","","23.000000","25.950000","23.000000","25.950000","24.510000","10.410000","9.120000","15.490000","13.190000","12.190000","9.120000","38.780000","0.284089","8.000000","21.740000","10.640000","0.141447","-0.731563","0.141447","-0.327954","-0.210766","-0.146021","-0.521159","-0.021617","21.315789","24.159360","21.315789","60.484183","-3.412117","-2.780795","172.983862","134.430420","95.601573","33.875920","95.601573","82.302296","49.830826","54.856089","9.255523","9.446614","-0.327954","-0.731563","0.141447","0.141447","0.141447","10.700619","0.141447","19.651055","42.321772","-0.146021","-0.210766","-0.356787","36.420445","8.920000","34.438380","37.339510","49.079951","36.687140","46.839161","56.457721","61.177968","<1B USD"
"NEWTI","NEWTI","NEWT","","BB","8.000000","05/15/2025","9/1/2025","9/1/2028","0.500000","8.00%","","24.800000","27.29","Regionalbank","","58.000000","","","","","","24.950000","0.150000","","25.000000","25.110000","-0.190000","-0.640000","23.900000","26.570000","23.480000","26.570000","24.770000","10.410000","9.120000","15.490000","13.190000","12.190000","9.120000","38.780000","0.284089","8.000000","21.740000","10.640000","0.141447","-0.731563","0.141447","-0.327954","-0.210766","-0.146021","-0.521159","-0.021617","21.315789","24.159360","21.315789","60.484183","-3.412117","-2.780795","172.983862","134.430420","95.601573","33.875920","95.601573","82.302296","49.830826","54.856089","9.255523","9.446614","-0.327954","-0.731563","0.141447","0.141447","0.141447","10.700619","0.141447","19.651055","42.321772","-0.146021","-0.210766","-0.356787","36.420445","8.920000","34.438380","37.339510","49.079951","36.687140","46.839161","56.457721","61.177968","<1B USD"
